"dataset","dataset_label","replicate","scenario","n_H","n_Case","median_depth_H","median_depth_Case","depth_ratio_Case_to_H","minimum_depth","maximum_depth","group_seed","count_seed"
"VilaAV_2018","Vila 2018",91,"balanced",100,100,3719.5,3962.5,1.06533136174217,1239,15014,10991947,11092047
"VilaAV_2018","Vila 2018",91,"fourfold",100,100,1450.5,5769,3.97724922440538,450,19878,10991947,11192050
"VilaAV_2018","Vila 2018",92,"balanced",100,100,4229,3489.5,0.825135965949397,862,19493,10992956,11093056
"VilaAV_2018","Vila 2018",92,"fourfold",100,100,1638.5,5843.5,3.56637168141593,524,20430,10992956,11193059
"VilaAV_2018","Vila 2018",93,"balanced",100,100,3842.5,4032.5,1.04944697462589,1510,10250,10993965,11094065
"VilaAV_2018","Vila 2018",93,"fourfold",100,100,1581,6133.5,3.87950664136622,300,17272,10993965,11194068
"VilaAV_2018","Vila 2018",94,"balanced",100,100,4096,3995,0.975341796875,864,10355,10994974,11095074
"VilaAV_2018","Vila 2018",94,"fourfold",100,100,1563.5,6066,3.87975695554845,523,17775,10994974,11195077
"VilaAV_2018","Vila 2018",95,"balanced",100,100,4077,4238,1.03948982094677,939,15456,10995983,11096083
"VilaAV_2018","Vila 2018",95,"fourfold",100,100,1545,5833,3.77540453074434,471,16311,10995983,11196086
"VilaAV_2018","Vila 2018",96,"balanced",100,100,3795,4545,1.19762845849802,1136,14238,10996992,11097092
"VilaAV_2018","Vila 2018",96,"fourfold",100,100,1448,5534.5,3.82216850828729,507,15540,10996992,11197095
"VilaAV_2018","Vila 2018",97,"balanced",100,100,3970.5,3684,0.927842840952021,1576,13624,10998001,11098101
"VilaAV_2018","Vila 2018",97,"fourfold",100,100,1430,5535,3.87062937062937,577,16827,10998001,11198104
"VilaAV_2018","Vila 2018",98,"balanced",100,100,4126,4170.5,1.01078526417838,1111,13221,10999010,11099110
"VilaAV_2018","Vila 2018",98,"fourfold",100,100,1585.5,5660.5,3.57016713970356,443,18968,10999010,11199113
"VilaAV_2018","Vila 2018",99,"balanced",100,100,4087,4004,0.979691705407389,1421,12264,11000019,11100119
"VilaAV_2018","Vila 2018",99,"fourfold",100,100,1522.5,5870.5,3.85582922824302,453,16565,11000019,11200122
"VilaAV_2018","Vila 2018",100,"balanced",100,100,3714.5,3601.5,0.969578678153183,1401,13741,11001028,11101128
"VilaAV_2018","Vila 2018",100,"fourfold",100,100,1698.5,6407,3.77215189873418,449,17969,11001028,11201131
