"dataset","dataset_label","replicate","scenario","taxon","observed_prevalence","prevalence_H","prevalence_Case","positive_samples_H","positive_samples_Case","total_count","dasra_retained","dasra_formed_structural_absence","dasra_regular_structural_absence","dasra_nonregular_structural_absence","dasra_formed_relative_abundance","dasra_formed_omnibus","dasra_both_components_formed","dasra_reason_structural_absence","dasra_reason_relative_abundance","dasra_warning_structural_absence","dasra_warning_relative_abundance"
"NogueraJulianHIV","Noguera-Julian HIV",2,"fourfold","Alistipes",0.775,0.76,0.79,76,79,19418,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"fourfold","Alloprevotella",0.55,0.44,0.66,44,66,14149,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"fourfold","Bacteroides",0.975,0.97,0.98,97,98,142398,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"fourfold","Barnesiella",0.705,0.7,0.71,70,71,7462,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"fourfold","Bifidobacterium",0.7,0.64,0.76,64,76,5019,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"fourfold","Blautia",0.995,0.99,1,99,100,21830,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","","expanded_numerical_bounds;ill_conditioned_jacobian;equilibrated_jacobian_extension;weakly_identified_root_plateau;multiple_numerical_roots;weak_identification"
"NogueraJulianHIV","Noguera-Julian HIV",2,"fourfold","Catenibacterium",0.6,0.58,0.62,58,62,7211,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"fourfold","Clostridium_IV",0.875,0.82,0.93,82,93,8126,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"fourfold","Clostridium_sensu_stricto",0.675,0.57,0.78,57,78,3632,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"fourfold","Clostridium_XI",0.805,0.76,0.85,76,85,8660,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"fourfold","Clostridium_XlVa",0.995,1,0.99,100,99,32198,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"ok","multiple_root_effect_disagreement","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"fourfold","Dialister",0.72,0.63,0.81,63,81,9571,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"fourfold","Dorea",0.93,0.91,0.95,91,95,5928,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
