"dataset","dataset_label","replicate","scenario","n_H","n_Case","median_depth_H","median_depth_Case","depth_ratio_Case_to_H","minimum_depth","maximum_depth","group_seed","count_seed"
"NogueraJulianHIV","Noguera-Julian HIV",23,"fourfold",100,100,1564,5935.5,3.79507672634271,453,22316,22923371,23123474
"NogueraJulianHIV","Noguera-Julian HIV",24,"balanced",100,100,3556,3946.5,1.10981439820022,1038,11460,22924380,23024480
"NogueraJulianHIV","Noguera-Julian HIV",24,"fourfold",100,100,1385,5587,4.03393501805054,459,14843,22924380,23124483
"NogueraJulianHIV","Noguera-Julian HIV",25,"balanced",100,100,3661,3822,1.04397705544933,1503,10259,22925389,23025489
"NogueraJulianHIV","Noguera-Julian HIV",25,"fourfold",100,100,1622.5,6395.5,3.94175654853621,519,15624,22925389,23125492
"NogueraJulianHIV","Noguera-Julian HIV",26,"balanced",100,100,3520.5,4168,1.18392273824741,1123,16304,22926398,23026498
"NogueraJulianHIV","Noguera-Julian HIV",26,"fourfold",100,100,1504,6219,4.13497340425532,424,20188,22926398,23126501
"NogueraJulianHIV","Noguera-Julian HIV",27,"balanced",100,100,3882.5,4232.5,1.09014810045074,1036,16045,22927407,23027507
"NogueraJulianHIV","Noguera-Julian HIV",27,"fourfold",100,100,1421.5,6733.5,4.73689764333451,654,17666,22927407,23127510
"NogueraJulianHIV","Noguera-Julian HIV",28,"balanced",100,100,3945,4459,1.13029150823828,1048,15994,22928416,23028516
