"dataset","taxon","method","family","component","reference_group","comparison_group","model_formula","available","reason","p_value","p_value_unfiltered","p_for_bh","q_value","native_q_value","significant","estimate","statistic","effect_definition","components_used","sensitivity_passed"
"ravel_vaginal_ethnicity","Lactobacillus_4","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.178991258994597,0.178991258994597,0.178991258994597,0.333318642973705,0.333318642973705,FALSE,,1.34386743258078,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Lactococcus","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.315359707352216,0.315359707352216,0.315359707352216,0.450513867646023,0.450513867646023,FALSE,,1.00403922486469,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Megasphaera","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.0266705539823375,0.0266705539823375,0.0266705539823375,0.0889018466077916,0.0889018466077916,FALSE,,-2.21630597678624,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Mobiluncus","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.563984163552651,0.563984163552651,0.563984163552651,0.680670542218717,0.680670542218717,FALSE,,-0.576933819232443,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Moryella","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.753526490813999,0.753526490813999,0.753526490813999,0.837251656459998,0.837251656459998,FALSE,,-0.313992821577399,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Mycoplasmataceae_1","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.26331311589942,0.26331311589942,0.26331311589942,0.418907229839986,0.418907229839986,FALSE,,-1.11859462890839,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Parvimonas","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.000495412203932228,0.000495412203932228,0.000495412203932228,0.0034678854275256,0.0034678854275256,TRUE,,-3.48322478480065,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Peptococcus","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.423637470374982,0.423637470374982,0.423637470374982,0.549159683819422,0.549159683819422,FALSE,,-0.800126566521628,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Peptoniphilus","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.165371417702024,0.165371417702024,0.165371417702024,0.321555534420603,0.321555534420603,FALSE,,-1.38723073028808,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Peptostreptococcus","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.729166631688798,0.729166631688798,0.729166631688798,0.834417284666747,0.834417284666747,FALSE,,-0.346234310146111,"score z; positive values indicate greater structural absence in the comparison group","",
