"dataset","dataset_label","replicate","scenario","method","taxon","p_value","native_p_value","available","status","reason"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Enterococcus",0.241203257437797,0.241203257437797,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Erysipelatoclostridium",0.612151553292605,0.612151553292605,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Escherichia",0.670170266293042,0.670170266293042,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Eubacterium",0.108132688417444,0.108132688417444,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Faecalibacterium",0.192025220150895,0.192025220150895,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Flavonifractor",0.815555880545544,0.815555880545544,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Fusicatenibacter",0.273378346274163,0.273378346274163,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Haemophilus",0.38000726973005,0.38000726973005,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Klebsiella",0.943080567135509,0.943080567135509,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Lachnospira",0.653568397390953,0.653568397390953,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Lachnospiraceae_unclassified",0.209172588977245,0.209172588977245,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Lactococcus",0.396743680395789,0.396743680395789,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Mediterraneibacter",0.810389497951418,0.810389497951418,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Parabacteroides",0.745428840003086,0.745428840003086,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Phocaeicola",0.622176501874685,0.622176501874685,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Prevotella",0.587507528642291,0.587507528642291,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Roseburia",0.175706536639359,0.175706536639359,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Ruminococcus",0.484928344291661,0.484928344291661,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Streptococcus",0.657074116598695,0.657074116598695,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Veillonella",0.0248473328649503,0.0248473328649503,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Akkermansia",0.625715605127829,0.625715605127829,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Alistipes",1,1,TRUE,"available","available"
