"dataset","dataset_label","replicate","scenario","n_H","n_Case","median_depth_H","median_depth_Case","depth_ratio_Case_to_H","minimum_depth","maximum_depth","group_seed","count_seed"
"LiJ_2014","Li 2014",20,"fourfold",100,100,1611,5762,3.57666045934202,527,15662,15920323,16120426
"LiJ_2014","Li 2014",21,"balanced",100,100,4061,3607.5,0.888327998030042,999,15489,15921332,16021432
"LiJ_2014","Li 2014",21,"fourfold",100,100,1753,5767,3.28978893325727,502,27821,15921332,16121435
"LiJ_2014","Li 2014",22,"balanced",100,100,4171.5,3854.5,0.924008150545367,1214,15702,15922341,16022441
"LiJ_2014","Li 2014",22,"fourfold",100,100,1610.5,6280,3.89941012108041,525,18079,15922341,16122444
"LiJ_2014","Li 2014",23,"balanced",100,100,4030.5,4078,1.01178513832031,1299,13425,15923350,16023450
"LiJ_2014","Li 2014",23,"fourfold",100,100,1569.5,6359,4.05160879260911,413,18388,15923350,16123453
"LiJ_2014","Li 2014",24,"balanced",100,100,4148.5,4171.5,1.0055441725925,1483,13717,15924359,16024459
"LiJ_2014","Li 2014",24,"fourfold",100,100,1708,5986.5,3.50497658079625,303,15930,15924359,16124462
"LiJ_2014","Li 2014",25,"balanced",100,100,3950,3908.5,0.989493670886076,962,11405,15925368,16025468
"LiJ_2014","Li 2014",25,"fourfold",100,100,1625.5,6493,3.99446324207936,532,15345,15925368,16125471
"LiJ_2014","Li 2014",26,"balanced",100,100,3613.5,3818,1.05659333056593,1079,11769,15926377,16026477
"LiJ_2014","Li 2014",26,"fourfold",100,100,1574,5900.5,3.7487293519695,567,19960,15926377,16126480
"LiJ_2014","Li 2014",27,"balanced",100,100,3898,3818.5,0.979604925602873,1161,10475,15927386,16027486
"LiJ_2014","Li 2014",27,"fourfold",100,100,1389,6322.5,4.55183585313175,543,19065,15927386,16127489
"LiJ_2014","Li 2014",28,"balanced",100,100,4336,4217.5,0.972670664206642,1152,11829,15928395,16028495
"LiJ_2014","Li 2014",28,"fourfold",100,100,1595,5933,3.71974921630094,530,24633,15928395,16128498
"LiJ_2014","Li 2014",29,"balanced",100,100,4216,4472.5,1.06083965844402,1176,18501,15929404,16029504
"LiJ_2014","Li 2014",29,"fourfold",100,100,1450.5,5657,3.90003447087211,603,14159,15929404,16129507
"LiJ_2014","Li 2014",30,"balanced",100,100,4096.5,3972,0.969608202123764,846,10191,15930413,16030513
"LiJ_2014","Li 2014",30,"fourfold",100,100,1360.5,6712.5,4.93384785005513,505,19410,15930413,16130516
"LiJ_2014","Li 2014",31,"balanced",100,100,3754.5,4028,1.07284591823146,1400,11727,15931422,16031522
"LiJ_2014","Li 2014",31,"fourfold",100,100,1375.5,6663,4.84405670665213,563,25211,15931422,16131525
"LiJ_2014","Li 2014",32,"balanced",100,100,3978.5,4286.5,1.07741611159985,1390,11411,15932431,16032531
"LiJ_2014","Li 2014",32,"fourfold",100,100,1687,6021.5,3.56935388263189,460,20691,15932431,16132534
"LiJ_2014","Li 2014",33,"balanced",100,100,4038,3978,0.985141158989599,1440,18696,15933440,16033540
"LiJ_2014","Li 2014",33,"fourfold",100,100,1445.5,5536.5,3.83016257350398,411,16329,15933440,16133543
"LiJ_2014","Li 2014",34,"balanced",100,100,3801.5,4283,1.12666052873866,1418,10104,15934449,16034549
"LiJ_2014","Li 2014",34,"fourfold",100,100,1567,5852,3.73452456924059,312,17205,15934449,16134552
"LiJ_2014","Li 2014",35,"balanced",100,100,3761,3788.5,1.00731188513693,1516,12674,15935458,16035558
"LiJ_2014","Li 2014",35,"fourfold",100,100,1492.5,6236,4.17822445561139,325,15596,15935458,16135561
"LiJ_2014","Li 2014",36,"balanced",100,100,3907.5,3941.5,1.008701215611,1265,10922,15936467,16036567
"LiJ_2014","Li 2014",36,"fourfold",100,100,1561.5,6337.5,4.05859750240154,673,18390,15936467,16136570
"LiJ_2014","Li 2014",37,"balanced",100,100,4254.5,3854,0.905864378892937,1371,13798,15937476,16037576
"LiJ_2014","Li 2014",37,"fourfold",100,100,1469,5486,3.73451327433628,402,24767,15937476,16137579
"LiJ_2014","Li 2014",38,"balanced",100,100,4075,3848,0.944294478527607,1102,11649,15938485,16038585
"LiJ_2014","Li 2014",38,"fourfold",100,100,1467.5,5390.5,3.6732538330494,563,16869,15938485,16138588
"LiJ_2014","Li 2014",39,"balanced",100,100,4004.5,3889.5,0.97128230740417,873,11202,15939494,16039594
"LiJ_2014","Li 2014",39,"fourfold",100,100,1401,5815,4.15060670949322,459,15820,15939494,16139597
"LiJ_2014","Li 2014",40,"balanced",100,100,3779.5,3504,0.92710676015346,1368,10955,15940503,16040603
"LiJ_2014","Li 2014",40,"fourfold",100,100,1482.5,5783,3.9008431703204,353,14470,15940503,16140606
"LiJ_2014","Li 2014",41,"balanced",100,100,3906,4060.5,1.03955453149002,1145,13212,15941512,16041612
"LiJ_2014","Li 2014",41,"fourfold",100,100,1533,6795,4.43248532289628,539,17098,15941512,16141615
"LiJ_2014","Li 2014",42,"balanced",100,100,3515.5,3976,1.13099132413597,1340,13539,15942521,16042621
"LiJ_2014","Li 2014",42,"fourfold",100,100,1612.5,5885,3.64961240310078,455,14707,15942521,16142624
"LiJ_2014","Li 2014",43,"balanced",100,100,4173,3761,0.901270069494369,886,18379,15943530,16043630
"LiJ_2014","Li 2014",43,"fourfold",100,100,1482,5798.5,3.91261808367072,495,20552,15943530,16143633
"LiJ_2014","Li 2014",44,"balanced",100,100,4356.5,4225,0.969815218638816,1142,11944,15944539,16044639
"LiJ_2014","Li 2014",44,"fourfold",100,100,1493,5354,3.58606831882117,465,20473,15944539,16144642
"LiJ_2014","Li 2014",45,"balanced",100,100,4445,4098.5,0.922047244094488,1127,14472,15945548,16045648
"LiJ_2014","Li 2014",45,"fourfold",100,100,1643.5,5774.5,3.5135381807119,470,15596,15945548,16145651
"LiJ_2014","Li 2014",46,"balanced",100,100,4176,3981.5,0.953424329501916,996,17555,15946557,16046657
"LiJ_2014","Li 2014",46,"fourfold",100,100,1469,5904.5,4.01940095302927,494,18646,15946557,16146660
"LiJ_2014","Li 2014",47,"balanced",100,100,3935.5,4126.5,1.0485325879812,1094,11054,15947566,16047666
"LiJ_2014","Li 2014",47,"fourfold",100,100,1458.5,6101.5,4.18340761055879,327,16669,15947566,16147669
"LiJ_2014","Li 2014",48,"balanced",100,100,4060.5,3593,0.884866395764068,1107,11623,15948575,16048675
"LiJ_2014","Li 2014",48,"fourfold",100,100,1651.5,6015.5,3.64244626097487,412,15463,15948575,16148678
"LiJ_2014","Li 2014",49,"balanced",100,100,3968.5,4080.5,1.02822225022049,1338,18617,15949584,16049684
"LiJ_2014","Li 2014",49,"fourfold",100,100,1517.5,5896.5,3.88566721581549,438,14838,15949584,16149687
"LiJ_2014","Li 2014",50,"balanced",100,100,4052.5,4154,1.02504626773597,861,12601,15950593,16050693
"LiJ_2014","Li 2014",50,"fourfold",100,100,1416.5,6025.5,4.25379456406636,731,21234,15950593,16150696
