"dataset","taxon","method","family","component","reference_group","comparison_group","model_formula","available","reason","p_value","p_value_unfiltered","p_for_bh","q_value","native_q_value","significant","estimate","statistic","effect_definition","components_used","sensitivity_passed"
"qiita_1939_pediatric_crohn","Peptoniphilus","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Peptostreptococcus","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.126762261306599,0.126762261306599,0.126762261306599,0.258258187479772,0.258258187479771,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Phascolarctobacterium","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0777305782411249,0.0777305782411249,0.0777305782411249,0.185155984124927,0.185155984124927,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Plesiomonas","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.362465407083485,0.362465407083485,0.362465407083485,0.586585238944266,0.586585238944266,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Porphyromonas","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00246493830937801,0.00246493830937801,0.00246493830937801,0.013395516315369,0.0133955163153691,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Prevotella","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","relative_abundance",
"qiita_1939_pediatric_crohn","Proteus","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.188942972278115,0.188942972278115,0.188942972278115,0.351367632657547,0.351367632657547,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Pseudogulbenkiania","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.278461918925968,0.278461918925968,0.278461918925968,0.472339565126335,0.472339565126335,FALSE,,,"Bonferroni minimum-p combination","structural_absence",
"qiita_1939_pediatric_crohn","Pseudomonas","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.846976461979694,0.846976461979694,0.846976461979694,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Ralstonia","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Ramlibacter","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.465956971406802,0.465956971406802,0.465956971406802,0.690789356211483,0.690789356211483,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","rc4-4","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.323680638205924,0.323680638205924,0.323680638205924,0.53447906174902,0.53447906174902,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Rhodobacter","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000150064274332277,0.000150064274332277,0.000150064274332277,0.00173405798287309,0.00173405798287309,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Rhodoferax","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0940632717594406,0.0940632717594406,0.0940632717594406,0.210971622232575,0.210971622232575,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Roseburia","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00032278395580405,0.00032278395580405,0.00032278395580405,0.00270283519796493,0.00270283519796493,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Rothia","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0198403194552989,0.0198403194552989,0.0198403194552989,0.0712906393987011,0.0712906393987012,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Ruminococcus","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0869115182391838,0.0869115182391838,0.0869115182391838,0.20027436811638,0.20027436811638,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Salinivibrio","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0776406718729225,0.0776406718729225,0.0776406718729225,0.185155984124927,0.185155984124927,FALSE,,,"Bonferroni minimum-p combination","structural_absence",
"qiita_1939_pediatric_crohn","Salmonella","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.624015793631643,0.624015793631643,0.624015793631643,0.864649334966721,0.86464933496672,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Selenomonas","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.730052791065397,0.730052791065397,0.730052791065397,0.955377726579408,0.955377726579409,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Serratia","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0905401287276276,0.0905401287276276,0.0905401287276276,0.20639255150814,0.20639255150814,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Slackia","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.152860513085291,0.152860513085291,0.152860513085291,0.29730668600075,0.29730668600075,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","SMB53","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000122528187671015,0.000122528187671015,0.000122528187671015,0.00155482920773391,0.00155482920773391,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Sodalis","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",FALSE,"No SACAT component formed",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","none",
"qiita_1939_pediatric_crohn","Sphingomonas","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.522243304621554,0.522243304621554,0.522243304621554,0.753167214828364,0.753167214828364,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Staphylococcus","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.802095017172228,0.802095017172228,0.802095017172228,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Streptococcus","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.445460001033429,0.445460001033429,0.445460001033429,0.674553715850621,0.674553715850621,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Sulfuritalea","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.412139011597935,0.412139011597935,0.412139011597935,0.637762558093155,0.637762558093155,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Sutterella","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.371527426290808,0.371527426290808,0.371527426290808,0.592209130628957,0.592209130628957,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Tannerella","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000175867218229429,0.000175867218229429,0.000175867218229429,0.00186419251323195,0.00186419251323195,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Thauera","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0099282775852384,0.0099282775852384,0.0099282775852384,0.0397131103409536,0.0397131103409536,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Thiomonas","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",FALSE,"No SACAT component formed",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","none",
"qiita_1939_pediatric_crohn","Thiothrix","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0290728397604681,0.0290728397604681,0.0290728397604681,0.0962338157823955,0.0962338157823954,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Treponema","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000572340181369841,0.000572340181369841,0.000572340181369841,0.00404453728168021,0.00404453728168021,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Turicibacter","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.113250221330562,0.113250221330562,0.113250221330562,0.244075903189406,0.244075903189406,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Uliginosibacterium","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.183933017560182,0.183933017560182,0.183933017560182,0.348158926096059,0.348158926096059,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Aerococcaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0291563300862996,0.0291563300862996,0.0291563300862996,0.0962338157823955,0.0962338157823954,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Aeromonadaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","relative_abundance",
"qiita_1939_pediatric_crohn","Unclassified_Alteromonadaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00830862423899694,0.00830862423899694,0.00830862423899694,0.0358615387649617,0.0358615387649617,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Bacillaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",FALSE,"No SACAT component formed",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","none",
"qiita_1939_pediatric_crohn","Unclassified_Bacillales","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0108498686394366,0.0108498686394366,0.0108498686394366,0.0425957805844548,0.0425957805844548,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Bacteroidales","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",FALSE,"No SACAT component formed",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","none",
"qiita_1939_pediatric_crohn","Unclassified_Barnesiellaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0531786207815757,0.0531786207815757,0.0531786207815757,0.150971434318912,0.150971434318911,FALSE,,,"Bonferroni minimum-p combination","relative_abundance",
"qiita_1939_pediatric_crohn","Unclassified_Betaproteobacteria","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","relative_abundance",
"qiita_1939_pediatric_crohn","Unclassified_Bradyrhizobiaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.830075348766119,0.830075348766119,0.830075348766119,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Burkholderiaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.49922462566731,0.49922462566731,0.49922462566731,0.729900832010136,0.729900832010135,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Burkholderiales","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.506547577506712,0.506547577506712,0.506547577506712,0.73553483857139,0.73553483857139,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Caulobacteraceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.976386077501678,0.976386077501678,0.976386077501678,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Christensenellaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00176176547458483,0.00176176547458483,0.00176176547458483,0.0100944400165401,0.0100944400165401,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Chromatiaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0237671913373947,0.0237671913373947,0.0237671913373947,0.082600730549634,0.0826007305496341,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Chromatiales","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.396027455541697,0.396027455541697,0.396027455541697,0.626133008839975,0.626133008839974,FALSE,,,"Bonferroni minimum-p combination","relative_abundance",
"qiita_1939_pediatric_crohn","Unclassified_Clostridiaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00883405244212679,0.00883405244212679,0.00883405244212679,0.0360157522640554,0.0360157522640554,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Clostridiales","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0676851705440392,0.0676851705440392,0.0676851705440392,0.174990928723614,0.174990928723614,FALSE,,,"Bonferroni minimum-p combination","relative_abundance",
"qiita_1939_pediatric_crohn","Unclassified_Comamonadaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.975239365934471,0.975239365934471,0.975239365934471,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Coriobacteriaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.113978841583732,0.113978841583732,0.113978841583732,0.244075903189406,0.244075903189406,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Desulfovibrionaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.787069974810209,0.787069974810209,0.787069974810209,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Ellin6067","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.24673309924311,0.24673309924311,0.24673309924311,0.435895141996161,0.435895141996161,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Enterobacteriaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.421474699527701,0.421474699527701,0.421474699527701,0.647482871738207,0.647482871738207,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Erysipelotrichaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.371296536517272,0.371296536517272,0.371296536517272,0.592209130628957,0.592209130628957,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Gammaproteobacteria","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0312869189808501,0.0312869189808501,0.0312869189808501,0.100497376120306,0.100497376120306,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Gemellaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00862706828779738,0.00862706828779738,0.00862706828779738,0.0358615387649617,0.0358615387649617,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Gemellales","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",FALSE,"No SACAT component formed",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","none",
"qiita_1939_pediatric_crohn","Unclassified_Lachnospiraceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000748977363441647,0.000748977363441647,0.000748977363441647,0.00512203874353642,0.00512203874353643,TRUE,,,"Bonferroni minimum-p combination","relative_abundance",
"qiita_1939_pediatric_crohn","Unclassified_Lactobacillales","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",FALSE,"No SACAT component formed",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","none",
"qiita_1939_pediatric_crohn","Unclassified_Leptotrichiaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Methylobacteriaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.123595009397722,0.123595009397722,0.123595009397722,0.254389728080748,0.254389728080748,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Methylophilaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",FALSE,"No SACAT component formed",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","none",
"qiita_1939_pediatric_crohn","Unclassified_Methylophilales","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.278502102079207,0.278502102079207,0.278502102079207,0.472339565126335,0.472339565126335,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Micrococcaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","relative_abundance",
"qiita_1939_pediatric_crohn","Unclassified_Mogibacteriaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.255996952086824,0.255996952086824,0.255996952086824,0.448523585474435,0.448523585474436,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Moraxellaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.258802994179831,0.258802994179831,0.258802994179831,0.449723235787903,0.449723235787904,FALSE,,,"Bonferroni minimum-p combination","structural_absence",
"qiita_1939_pediatric_crohn","Unclassified_Neisseriaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000124679700620172,0.000124679700620172,0.000124679700620172,0.00155482920773391,0.00155482920773391,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Nitrosomonadaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000924720953670305,0.000924720953670305,0.000924720953670305,0.00612627631806577,0.00612627631806577,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_OM60","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.094539170340069,0.094539170340069,0.094539170340069,0.210971622232575,0.210971622232575,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Oxalobacteraceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",1.91414261792755e-05,1.91414261792755e-05,1.91414261792755e-05,0.000338165195833867,0.000338165195833868,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Pasteurellaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.119288731778348,0.119288731778348,0.119288731778348,0.247933442519704,0.247933442519704,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Peptococcaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.239082914394726,0.239082914394726,0.239082914394726,0.425929225644386,0.425929225644386,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Peptostreptococcaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.111044083197125,0.111044083197125,0.111044083197125,0.242694284925675,0.242694284925675,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Piscirickettsiaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.555621086806342,0.555621086806342,0.555621086806342,0.785277802686297,0.785277802686297,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Planococcaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","relative_abundance",
"qiita_1939_pediatric_crohn","Unclassified_Pseudomonadaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.48961747407864,0.48961747407864,0.48961747407864,0.720825725726887,0.720825725726887,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_RF16","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","structural_absence",
"qiita_1939_pediatric_crohn","Unclassified_RF32","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_RF39","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",6.6183081246947e-09,6.6183081246947e-09,6.6183081246947e-09,7.01540661217638e-07,7.01540661217638e-07,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Rhodocyclaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00813879847943993,0.00813879847943993,0.00813879847943993,0.0358615387649617,0.0358615387649617,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Rikenellaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0534097055373508,0.0534097055373508,0.0534097055373508,0.150971434318912,0.150971434318911,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Ruminococcaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000544715834497024,0.000544715834497024,0.000544715834497024,0.00404453728168021,0.00404453728168021,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_S24-7","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",8.43496765298742e-06,8.43496765298742e-06,8.43496765298742e-06,0.000162564831130303,0.000162564831130303,TRUE,,,"Bonferroni minimum-p combination","relative_abundance",
"qiita_1939_pediatric_crohn","Unclassified_SHA-98","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.816011239438721,0.816011239438721,0.816011239438721,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Sphingobacteriaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.226645510892212,0.226645510892212,0.226645510892212,0.414214209561629,0.414214209561629,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_SR1","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00154599374189027,0.00154599374189027,0.00154599374189027,0.00910418536890937,0.00910418536890935,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Streptophyta","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0472168653501406,0.0472168653501406,0.0472168653501406,0.137122951427806,0.137122951427806,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Thiobacterales","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.647776007207147,0.647776007207147,0.647776007207147,0.880310984153302,0.880310984153302,FALSE,,,"Bonferroni minimum-p combination","structural_absence",
"qiita_1939_pediatric_crohn","Unclassified_Thiohalorhabdales","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.345785083383793,0.345785083383793,0.345785083383793,0.563895674441262,0.563895674441263,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Veillonellaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0295056510653571,0.0295056510653571,0.0295056510653571,0.0962338157823955,0.0962338157823954,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_Weeksellaceae","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",1.5650143871264e-06,1.5650143871264e-06,1.5650143871264e-06,5.52971750117995e-05,5.52971750117995e-05,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Unclassified_YS2","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",2.59717856589152e-05,2.59717856589152e-05,2.59717856589152e-05,0.000423539889206925,0.000423539889206925,TRUE,,,"Bonferroni minimum-p combination","relative_abundance",
"qiita_1939_pediatric_crohn","Varibaculum","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",1,1,1,1,1,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Veillonella","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.001297297421683,0.001297297421683,0.001297297421683,0.00832459312644717,0.00832459312644716,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","WAL_1855D","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.398716774497154,0.398716774497154,0.398716774497154,0.626133008839975,0.626133008839974,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Zobellella","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0760048075059488,0.0760048075059488,0.0760048075059488,0.185155984124927,0.185155984124927,FALSE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","Zoogloea","SACAT combined","SACAT","combined","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0075576085572201,0.0075576085572201,0.0075576085572201,0.0340896385985247,0.0340896385985247,TRUE,,,"Bonferroni minimum-p combination","both",
"qiita_1939_pediatric_crohn","02d06","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.275643500115031,0.275643500115031,0.275643500115031,0.3819373988522,0.602437340457593,FALSE,-0.321631871669651,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Acidaminococcus","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.466388858096246,0.466388858096246,0.466388858096246,0.578213087230434,0.749048772093971,FALSE,-0.329562504934431,,"change in log odds of observed presence for the comparison group","",
