"dataset","dataset_label","replicate","scenario","taxon","observed_prevalence","prevalence_H","prevalence_Case","positive_samples_H","positive_samples_Case","total_count","dasra_retained","dasra_formed_structural_absence","dasra_regular_structural_absence","dasra_nonregular_structural_absence","dasra_formed_relative_abundance","dasra_formed_omnibus","dasra_both_components_formed","dasra_reason_structural_absence","dasra_reason_relative_abundance","dasra_warning_structural_absence","dasra_warning_relative_abundance"
"HMPV35Throat","HMP V35 throat",2,"balanced","Gemella",0.98,0.98,0.98,98,98,17350,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Granulicatella",0.985,0.98,0.99,98,99,12568,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Haemophilus",0.975,0.98,0.97,98,97,57739,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Lautropia",0.555,0.56,0.55,56,55,1927,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Leptotrichia",0.965,0.96,0.97,96,97,37236,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Megasphaera",0.71,0.7,0.72,70,72,2311,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Mogibacterium",0.705,0.7,0.71,70,71,1541,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Moryella",0.92,0.92,0.92,92,92,11749,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Neisseria",0.94,0.95,0.93,95,93,58756,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Oribacterium",0.96,0.97,0.95,97,95,15142,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Peptostreptococcus",0.765,0.82,0.71,82,71,2812,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Porphyromonas",0.93,0.93,0.93,93,93,29501,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Prevotella",0.99,0.99,0.99,99,99,128967,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Rothia",0.805,0.82,0.79,82,79,6470,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Selenomonas",0.845,0.86,0.83,86,83,8000,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Streptococcus",0.995,0.99,1,99,100,252594,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","","expanded_numerical_bounds;ill_conditioned_jacobian;equilibrated_jacobian_extension;weakly_identified_root_plateau;multiple_numerical_roots;weak_identification"
"HMPV35Throat","HMP V35 throat",2,"balanced","Tannerella",0.49,0.54,0.44,54,44,1531,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
