"dataset","dataset_label","replicate","scenario","n_H","n_Case","median_depth_H","median_depth_Case","depth_ratio_Case_to_H","minimum_depth","maximum_depth","group_seed","count_seed"
"JieZ_2017","Jie 2017",71,"fourfold",100,100,1428.5,5847.5,4.09345467273364,554,22538,8971761,9171864
"JieZ_2017","Jie 2017",72,"balanced",100,100,4235.5,3745.5,0.884311179317672,1580,12269,8972770,9072870
"JieZ_2017","Jie 2017",72,"fourfold",100,100,1456,6238.5,4.28468406593407,454,14642,8972770,9172873
"JieZ_2017","Jie 2017",73,"balanced",100,100,3972.5,4077,1.02630585273757,1020,12994,8973779,9073879
"JieZ_2017","Jie 2017",73,"fourfold",100,100,1557,5518.5,3.54431599229287,537,21317,8973779,9173882
"JieZ_2017","Jie 2017",74,"balanced",100,100,3720.5,4427.5,1.19002822201317,1544,15494,8974788,9074888
"JieZ_2017","Jie 2017",74,"fourfold",100,100,1558,6017.5,3.86232349165597,300,15686,8974788,9174891
"JieZ_2017","Jie 2017",75,"balanced",100,100,3748.5,4040.5,1.07789782579699,1107,17730,8975797,9075897
"JieZ_2017","Jie 2017",75,"fourfold",100,100,1507.5,5931.5,3.9346600331675,461,18607,8975797,9175900
"JieZ_2017","Jie 2017",76,"balanced",100,100,4022,4289.5,1.06650919940328,981,15282,8976806,9076906
"JieZ_2017","Jie 2017",76,"fourfold",100,100,1393.5,6325.5,4.53928955866523,549,19240,8976806,9176909
"JieZ_2017","Jie 2017",77,"balanced",100,100,4132.5,3962,0.958741681790684,1066,11252,8977815,9077915
"JieZ_2017","Jie 2017",77,"fourfold",100,100,1449,6048,4.17391304347826,507,27288,8977815,9177918
"JieZ_2017","Jie 2017",78,"balanced",100,100,4373,4062,0.928881774525497,1398,12689,8978824,9078924
"JieZ_2017","Jie 2017",78,"fourfold",100,100,1452,5961.5,4.10571625344353,439,15155,8978824,9178927
"JieZ_2017","Jie 2017",79,"balanced",100,100,3714.5,3859,1.03890160183066,1121,14264,8979833,9079933
"JieZ_2017","Jie 2017",79,"fourfold",100,100,1499.5,5954,3.97065688562854,529,15488,8979833,9179936
"JieZ_2017","Jie 2017",80,"balanced",100,100,4169.5,3693,0.88571771195587,828,15470,8980842,9080942
"JieZ_2017","Jie 2017",80,"fourfold",100,100,1409,5478,3.88786373314407,557,17507,8980842,9180945
"JieZ_2017","Jie 2017",81,"balanced",100,100,3911.5,3626.5,0.927137926626614,1415,13389,8981851,9081951
"JieZ_2017","Jie 2017",81,"fourfold",100,100,1496,5641,3.77072192513369,396,14810,8981851,9181954
"JieZ_2017","Jie 2017",82,"balanced",100,100,4152.5,4143,0.997712221553281,1238,12744,8982860,9082960
"JieZ_2017","Jie 2017",82,"fourfold",100,100,1615,5517,3.41609907120743,669,17483,8982860,9182963
"JieZ_2017","Jie 2017",83,"balanced",100,100,3707,4212.5,1.13636363636364,1515,10905,8983869,9083969
"JieZ_2017","Jie 2017",83,"fourfold",100,100,1411.5,5491,3.89018774353525,469,21745,8983869,9183972
"JieZ_2017","Jie 2017",84,"balanced",100,100,3870.5,3824.5,0.988115230590363,990,10150,8984878,9084978
"JieZ_2017","Jie 2017",84,"fourfold",100,100,1413.5,6625,4.68694729395119,529,29988,8984878,9184981
"JieZ_2017","Jie 2017",85,"balanced",100,100,3974,3538,0.89028686462003,956,18118,8985887,9085987
"JieZ_2017","Jie 2017",85,"fourfold",100,100,1549,5561.5,3.59038089089735,501,19886,8985887,9185990
"JieZ_2017","Jie 2017",86,"balanced",100,100,4631,3880,0.837832001727489,1159,12232,8986896,9086996
"JieZ_2017","Jie 2017",86,"fourfold",100,100,1434,5546,3.86750348675035,310,20102,8986896,9186999
"JieZ_2017","Jie 2017",87,"balanced",100,100,3647,4034.5,1.10625171373732,1228,13260,8987905,9088005
"JieZ_2017","Jie 2017",87,"fourfold",100,100,1466.5,6052.5,4.12717354244801,625,26617,8987905,9188008
"JieZ_2017","Jie 2017",88,"balanced",100,100,4509,3598.5,0.798070525615436,1139,11488,8988914,9089014
"JieZ_2017","Jie 2017",88,"fourfold",100,100,1521,5838,3.83826429980276,436,18428,8988914,9189017
"JieZ_2017","Jie 2017",89,"balanced",100,100,3926.5,3712.5,0.945498535591494,1345,16286,8989923,9090023
"JieZ_2017","Jie 2017",89,"fourfold",100,100,1389.5,5765,4.14897445124145,594,14812,8989923,9190026
"JieZ_2017","Jie 2017",90,"balanced",100,100,4018.5,4319.5,1.0749035709842,920,13290,8990932,9091032
"JieZ_2017","Jie 2017",90,"fourfold",100,100,1479,5520.5,3.73258958755916,547,19143,8990932,9191035
"JieZ_2017","Jie 2017",91,"balanced",100,100,3782,4080.5,1.07892649391856,1078,14449,8991941,9092041
"JieZ_2017","Jie 2017",91,"fourfold",100,100,1617,6246,3.86270871985158,626,16544,8991941,9192044
"JieZ_2017","Jie 2017",92,"balanced",100,100,3842,3769.5,0.981129619989589,1201,14527,8992950,9093050
"JieZ_2017","Jie 2017",92,"fourfold",100,100,1570,5858,3.7312101910828,557,15629,8992950,9193053
"JieZ_2017","Jie 2017",93,"balanced",100,100,3632,3622,0.997246696035242,1037,11048,8993959,9094059
"JieZ_2017","Jie 2017",93,"fourfold",100,100,1617,5570.5,3.44495980210266,410,11640,8993959,9194062
"JieZ_2017","Jie 2017",94,"balanced",100,100,4275,4145.5,0.969707602339181,1222,23291,8994968,9095068
"JieZ_2017","Jie 2017",94,"fourfold",100,100,1415,5761.5,4.07173144876325,499,17877,8994968,9195071
"JieZ_2017","Jie 2017",95,"balanced",100,100,4002,3600.5,0.899675162418791,1191,16007,8995977,9096077
"JieZ_2017","Jie 2017",95,"fourfold",100,100,1681,5905.5,3.51308744794765,388,17644,8995977,9196080
"JieZ_2017","Jie 2017",96,"balanced",100,100,3948.5,4345.5,1.10054451057364,942,15090,8996986,9097086
"JieZ_2017","Jie 2017",96,"fourfold",100,100,1419.5,6638.5,4.67664670658683,424,18545,8996986,9197089
"JieZ_2017","Jie 2017",97,"balanced",100,100,3933,3969.5,1.00928044749555,1121,18271,8997995,9098095
"JieZ_2017","Jie 2017",97,"fourfold",100,100,1376,5593,4.06468023255814,485,22979,8997995,9198098
"JieZ_2017","Jie 2017",98,"balanced",100,100,4013.5,3881,0.9669864208297,1212,15207,8999004,9099104
"JieZ_2017","Jie 2017",98,"fourfold",100,100,1595.5,6359.5,3.98589783766844,490,19590,8999004,9199107
"JieZ_2017","Jie 2017",99,"balanced",100,100,4256,3917.5,0.92046522556391,1494,19233,9000013,9100113
"JieZ_2017","Jie 2017",99,"fourfold",100,100,1541,5525.5,3.58565866320571,386,17704,9000013,9200116
"JieZ_2017","Jie 2017",100,"balanced",100,100,4277,4043.5,0.945405658171616,1173,16811,9001022,9101122
"JieZ_2017","Jie 2017",100,"fourfold",100,100,1412,6081,4.30665722379603,563,25144,9001022,9201125
