"dataset","dataset_label","replicate","scenario","method","n_taxa","n_available","availability_rate","n_rejections","type1_error"
"Atlas1006","HITChip Atlas 1006",96,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"Atlas1006","HITChip Atlas 1006",96,"fourfold","MaAsLin3",30,17,0.566666666666667,1,0.0333333333333333
"Atlas1006","HITChip Atlas 1006",97,"balanced","DASRA",30,30,1,0,0
"Atlas1006","HITChip Atlas 1006",97,"balanced","ZINQ",30,30,1,6,0.2
"Atlas1006","HITChip Atlas 1006",97,"balanced","MaAsLin3",30,10,0.333333333333333,0,0
"Atlas1006","HITChip Atlas 1006",97,"fourfold","DASRA",30,30,1,0,0
"Atlas1006","HITChip Atlas 1006",97,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"Atlas1006","HITChip Atlas 1006",97,"fourfold","MaAsLin3",30,13,0.433333333333333,0,0
"Atlas1006","HITChip Atlas 1006",98,"balanced","DASRA",30,30,1,0,0
"Atlas1006","HITChip Atlas 1006",98,"balanced","ZINQ",30,30,1,0,0
"Atlas1006","HITChip Atlas 1006",98,"balanced","MaAsLin3",30,10,0.333333333333333,0,0
"Atlas1006","HITChip Atlas 1006",98,"fourfold","DASRA",30,30,1,0,0
"Atlas1006","HITChip Atlas 1006",98,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"Atlas1006","HITChip Atlas 1006",98,"fourfold","MaAsLin3",30,14,0.466666666666667,0,0
"Atlas1006","HITChip Atlas 1006",99,"balanced","DASRA",30,30,1,1,0.0333333333333333
"Atlas1006","HITChip Atlas 1006",99,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"Atlas1006","HITChip Atlas 1006",99,"balanced","MaAsLin3",30,11,0.366666666666667,0,0
"Atlas1006","HITChip Atlas 1006",99,"fourfold","DASRA",30,30,1,0,0
"Atlas1006","HITChip Atlas 1006",99,"fourfold","ZINQ",30,30,1,0,0
"Atlas1006","HITChip Atlas 1006",99,"fourfold","MaAsLin3",30,16,0.533333333333333,0,0
"Atlas1006","HITChip Atlas 1006",100,"balanced","DASRA",30,30,1,2,0.0666666666666667
"Atlas1006","HITChip Atlas 1006",100,"balanced","ZINQ",30,30,1,6,0.2
"Atlas1006","HITChip Atlas 1006",100,"balanced","MaAsLin3",30,12,0.4,2,0.0666666666666667
"Atlas1006","HITChip Atlas 1006",100,"fourfold","DASRA",30,30,1,3,0.1
"Atlas1006","HITChip Atlas 1006",100,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"Atlas1006","HITChip Atlas 1006",100,"fourfold","MaAsLin3",30,19,0.633333333333333,1,0.0333333333333333
