"design","allocation_id","depth","target_library_size","median_library_size","taxon","target_set","method","component","available","reason","p_value","estimate","q_value","significant","d6300_comparison_cells"
"null",38,"250",250,250,"Escherichia_coli","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.560543745339133,-0.335154500258972,0.939710329368906,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Lactobacillus_fermentum","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.988111121776082,-0.157510476343836,0.995352916197634,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Listeria_monocytogenes","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.235644592478804,0.363788100194275,0.701556415671192,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.597997482325668,-0.00375993373624327,0.939710329368906,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Salmonella_enterica","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.532199290511035,-0.549158359575953,0.939710329368906,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Staphylococcus_aureus","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.19267275005019,0.454238550836996,0.701556415671192,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.113571419617569,1.06243405249295,0.701556415671192,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Imtechella_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.995352916197634,-0.144272049604,0.995352916197634,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Truepera_radiovictrix","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.882157821066111,0.0143007805260403,0.995352916197634,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Bacillus_subtilis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Enterococcus_faecalis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.743453409208253,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Escherichia_coli","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Lactobacillus_fermentum","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Listeria_monocytogenes","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Pseudomonas_aeruginosa","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.743453409208228,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Salmonella_enterica","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Staphylococcus_aureus","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.743453409208253,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Allobacillus_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.507232547343737,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Imtechella_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.19326881526531,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Truepera_radiovictrix","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.613646398183981,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Bacillus_subtilis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.0845422669227798,,0.464982468075289,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Enterococcus_faecalis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.45575871709634,,0.999999999999998,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Escherichia_coli","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.591044996110285,,0.999999999999998,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Lactobacillus_fermentum","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999998,,0.999999999999998,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Listeria_monocytogenes","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.0538698554743402,,0.464982468075289,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Pseudomonas_aeruginosa","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999998,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Salmonella_enterica","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999998,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Staphylococcus_aureus","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.683468259310327,,0.999999999999998,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Allobacillus_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.987647741738933,,0.999999999999998,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Imtechella_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.312050269760922,,0.999999999999998,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"250",250,250,"Truepera_radiovictrix","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.698014945729209,,0.999999999999998,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Bacillus_subtilis","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.9999999669745,-4.13913267563558e-08,0.9999999669745,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Enterococcus_faecalis","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.999127889356038,-0.00109302881702374,0.9999999669745,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Escherichia_coli","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.999661589075831,-0.000424135208199722,0.9999999669745,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Lactobacillus_fermentum","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.99249614546017,0.00940482562126039,0.9999999669745,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Listeria_monocytogenes","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.902301719565178,0.122754229567677,0.9999999669745,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Pseudomonas_aeruginosa","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.71752334362839,0.361770760970869,0.9999999669745,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Salmonella_enterica","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.7210976515982,0.356992191220063,0.9999999669745,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Staphylococcus_aureus","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.718947011738386,0.359866444315598,0.9999999669745,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Allobacillus_halotolerans","Abundance targets","DASRA structural absence","structural absence",TRUE,"available",0.623631003967224,0.490710803994651,0.9999999669745,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Imtechella_halotolerans","Abundance targets","DASRA structural absence","structural absence",TRUE,"available",0.486591211990544,-0.695740732015914,0.9999999669745,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Truepera_radiovictrix","Abundance targets","DASRA structural absence","structural absence",TRUE,"available",0.840655266981095,0.201055385271401,0.9999999669745,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Bacillus_subtilis","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.153924742477095,-0.40032262259712,0.423293041812011,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Enterococcus_faecalis","Structural targets","DASRA present-conditional abundance","abundance",FALSE,"conditional_present_information_nonpositive",1,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Escherichia_coli","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.0336959382466903,-0.550330554345882,0.185327660356797,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Lactobacillus_fermentum","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.0675063754706889,-0.520835643742667,0.247523376725859,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Listeria_monocytogenes","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.280352180816862,0.270184572638388,0.616774797797097,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Pseudomonas_aeruginosa","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.567743933524372,-0.199248071885794,0.693909252085343,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Salmonella_enterica","Structural targets","DASRA present-conditional abundance","abundance",FALSE,"conditional_present_information_nonpositive",1,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Staphylococcus_aureus","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.43620182568201,0.423807578058691,0.693909252085343,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Allobacillus_halotolerans","Abundance targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.0227594249597472,1.26573828235605,0.185327660356797,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Imtechella_halotolerans","Abundance targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.53931089573036,0.437237902000243,0.693909252085343,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Truepera_radiovictrix","Abundance targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.55970252443333,0.451935200068642,0.693909252085343,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Bacillus_subtilis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-7.0017523629147e-16,0.999999999999999,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Enterococcus_faecalis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-7.0017523629147e-16,0.999999999999999,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Escherichia_coli","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-7.0017523629147e-16,0.999999999999999,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Lactobacillus_fermentum","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-7.0017523629147e-16,0.999999999999999,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Listeria_monocytogenes","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-7.0017523629147e-16,0.999999999999999,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.740604494475985,-0.219651985658703,0.999999999999999,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Salmonella_enterica","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.740604494475985,-0.219651985658703,0.999999999999999,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Staphylococcus_aureus","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.740604494475986,-0.219651985658703,0.999999999999999,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.504208606506543,0.450230648233202,0.999999999999999,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Imtechella_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.473512257733994,0.521889312766128,0.999999999999999,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Truepera_radiovictrix","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.667933952597099,-0.372091724389305,0.999999999999999,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Bacillus_subtilis","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.154252586728407,-0.279511733770794,0.561640652930681,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Enterococcus_faecalis","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.337826291290866,-0.160043623891995,0.619348200699921,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Escherichia_coli","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.0748872302418976,-0.630127349586387,0.561640652930681,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Lactobacillus_fermentum","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.202631966235367,-0.34894507117989,0.561640652930681,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Listeria_monocytogenes","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.255291205877582,0.560707560114315,0.561640652930681,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.907804954615151,0.12094404646424,0.907804954615151,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Salmonella_enterica","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.843311645873957,0.209510655744756,0.907804954615151,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Staphylococcus_aureus","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.415991472004837,0.617518430751782,0.653700884579029,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.213773316440844,0.945129318827786,0.561640652930681,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Imtechella_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.746090112333245,0.419364110371623,0.907804954615151,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Truepera_radiovictrix","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.658075558854709,0.55770613739924,0.904853893425224,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Bacillus_subtilis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Enterococcus_faecalis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Escherichia_coli","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Lactobacillus_fermentum","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Listeria_monocytogenes","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Pseudomonas_aeruginosa","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.743453409208228,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Salmonella_enterica","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.743453409208228,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Staphylococcus_aureus","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.743453409208253,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Allobacillus_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.507232547343737,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Imtechella_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.469491174182789,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Truepera_radiovictrix","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.649879544347211,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Bacillus_subtilis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999999,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Enterococcus_faecalis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999999,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Escherichia_coli","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.307651207174909,,0.630149905393982,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Lactobacillus_fermentum","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999999,,0.999999999999999,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Listeria_monocytogenes","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.0192028598304255,,0.21123145813468,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Pseudomonas_aeruginosa","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.69791338908444,,0.999999999999999,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Salmonella_enterica","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.0812568322521761,,0.41849156552474,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Staphylococcus_aureus","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.196246058139117,,0.539676659882571,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Allobacillus_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.114134063324929,,0.41849156552474,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Imtechella_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.343718130214899,,0.630149905393982,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"100",100,100,"Truepera_radiovictrix","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.747344584675088,,0.999999999999999,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Bacillus_subtilis","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.999795404889595,-0.000256421947105716,0.999795404889595,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Enterococcus_faecalis","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.71898830135549,-0.359811234298035,0.999795404889595,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Escherichia_coli","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.994185377306497,-0.00728761333109268,0.999795404889595,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Lactobacillus_fermentum","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.718343365736953,0.360673729165423,0.999795404889595,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Listeria_monocytogenes","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.737959685193023,0.334556471385229,0.999795404889595,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Pseudomonas_aeruginosa","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.933408967496348,-0.0835566086751756,0.999795404889595,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Salmonella_enterica","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.98693649467735,0.0163734074613192,0.999795404889595,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Staphylococcus_aureus","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.67923493891997,0.413507349435066,0.999795404889595,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Allobacillus_halotolerans","Abundance targets","DASRA structural absence","structural absence",TRUE,"available",0.281431641639378,1.07710884586476,0.999795404889595,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Imtechella_halotolerans","Abundance targets","DASRA structural absence","structural absence",TRUE,"available",0.822860009899128,0.223868007964063,0.999795404889595,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Truepera_radiovictrix","Abundance targets","DASRA structural absence","structural absence",TRUE,"available",0.584791597589685,0.546399145163478,0.999795404889595,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Bacillus_subtilis","Structural targets","DASRA present-conditional abundance","abundance",FALSE,"conditional_present_root_polish_not_closed",1,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Enterococcus_faecalis","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.198123058126755,-0.569497027030581,0.89936472849208,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Escherichia_coli","Structural targets","DASRA present-conditional abundance","abundance",FALSE,"conditional_present_information_nonpositive",1,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Lactobacillus_fermentum","Structural targets","DASRA present-conditional abundance","abundance",FALSE,"conditional_present_information_nonpositive",1,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Listeria_monocytogenes","Structural targets","DASRA present-conditional abundance","abundance",FALSE,"conditional_present_root_polish_not_closed",1,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Pseudomonas_aeruginosa","Structural targets","DASRA present-conditional abundance","abundance",FALSE,"conditional_present_information_nonpositive",1,,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Salmonella_enterica","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.211504661811176,-0.453704663358999,0.89936472849208,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Staphylococcus_aureus","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.500263799399443,-0.235286491819528,0.917150298898978,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Allobacillus_halotolerans","Abundance targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.327041719451665,0.700634143244665,0.89936472849208,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Imtechella_halotolerans","Abundance targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.286137157416852,0.657479717773667,0.89936472849208,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Truepera_radiovictrix","Abundance targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.48456805076786,0.434133817367242,0.917150298898978,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Bacillus_subtilis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-7.0017523629147e-16,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Enterococcus_faecalis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.740604494475985,0.219651985658703,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Escherichia_coli","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-7.0017523629147e-16,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Lactobacillus_fermentum","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.740604494475987,-0.219651985658702,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Listeria_monocytogenes","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-7.0017523629147e-16,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,8.92649626416643e-16,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Salmonella_enterica","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-7.0017523629147e-16,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Staphylococcus_aureus","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.740604494475986,-0.219651985658703,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-1.08223076386017e-15,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Imtechella_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",1,2.48828307974683e-16,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Truepera_radiovictrix","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",1,4.63725559979381e-16,1,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Bacillus_subtilis","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.108839177102819,-0.356981679968599,0.598615474065506,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Enterococcus_faecalis","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.567482950251093,-0.0583506182864923,0.71338208865412,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Escherichia_coli","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.0743888090125155,-0.475978990610731,0.598615474065506,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Lactobacillus_fermentum","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.706232574365389,0.073572151167744,0.71338208865412,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Listeria_monocytogenes","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.343637933049966,0.698589329447783,0.71338208865412,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.621286204325432,0.0175597696144406,0.71338208865412,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Salmonella_enterica","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.616896649705337,-0.00997744098851438,0.71338208865412,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Staphylococcus_aureus","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.71338208865412,0.409905774489972,0.71338208865412,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.512688978154646,0.691410656647475,0.71338208865412,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Imtechella_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.163909335287867,1.43141466903857,0.601000896055513,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Truepera_radiovictrix","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.601955206221644,0.613949112897428,0.71338208865412,FALSE,"1;2;7;8;10;11;14;15"
"null",38,"50",50,50,"Bacillus_subtilis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;7;8;10;11;14;15"
