"dataset","taxon","method","family","component","reference_group","comparison_group","model_formula","available","reason","p_value","p_value_unfiltered","p_for_bh","q_value","native_q_value","significant","estimate","statistic","effect_definition","components_used","sensitivity_passed"
"gems_pediatric_diarrhea","Lactobacillus","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.496908409597043,0.496908409597043,0.496908409597043,0.70470647179217,0.70470647179217,FALSE,,-0.679362175978356,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Lactococcus","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",FALSE,"Structural-absence nuisance fit was not optimal",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Leuconostoc","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.578109134440275,0.578109134440275,0.578109134440275,0.727298588489378,0.727298588489378,FALSE,,-0.55614880369132,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Megamonas","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.342514730641536,0.342514730641536,0.342514730641536,0.56842870191574,0.56842870191574,FALSE,,0.949208202380884,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Megasphaera","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.900129595863385,0.900129595863385,0.900129595863385,0.977233294430079,0.977233294430079,FALSE,,0.125497636731745,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Mitsuokella","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.0957574342771794,0.0957574342771794,0.0957574342771794,0.242427039722459,0.242427039722459,FALSE,,1.66577903025758,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Neisseria","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.101196094332356,0.101196094332356,0.101196094332356,0.246665479935118,0.246665479935118,FALSE,,1.63908242698527,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","no_match","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.35929516233296,0.35929516233296,0.35929516233296,0.583854638791061,0.583854638791061,FALSE,,0.916708973985907,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Odoribacter","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.973322147231291,0.973322147231291,0.973322147231291,1,1,FALSE,,0.0334419623685588,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Oxalobacter","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.0112933082357453,0.0112933082357453,0.0112933082357453,0.0587252028258756,0.0587252028258756,FALSE,,2.53348962806781,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Pantoea","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.367081779619951,0.367081779619951,0.367081779619951,0.58433426143584,0.58433426143584,FALSE,,-0.90195310471195,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Parabacteroides","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.00705895220374567,0.00705895220374567,0.00705895220374567,0.0393284479922973,0.0393284479922973,TRUE,,2.69405024764932,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Peptostreptococcus","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.44982435098791,0.44982435098791,0.44982435098791,0.649746284760314,0.649746284760314,FALSE,,-0.755707892507352,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Prevotella","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.708399393876204,0.708399393876204,0.708399393876204,0.837199283671877,0.837199283671877,FALSE,,-0.374006616109749,"score z; positive values indicate greater structural absence in the comparison group",,
