"replication","setting_id","max_probability_sum_error_before_adjustment","max_inactive_tested_probability_error","minimum_other_probability","reservoir_fraction_min","reservoir_fraction_max","minimum_positive_control","minimum_positive_case"
21,"ABUND40_SAME_BALANCED",1.11022302462516e-15,0,0.00325906256990222,0.000315922538217411,0.998460922873888,30,29
21,"ABUND60_SAME_BALANCED",9.99200722162641e-16,0,0.00411640122670129,0.000315922538217411,0.998460922873888,33,25
22,"NULL_BALANCED",1.22124532708767e-15,0,0.00201362778627607,0.00201362778627607,0.978136770383109,29,26
22,"NULL_FOURFOLD",1.22124532708767e-15,0,0.00201362778627607,0.00201362778627607,0.978136770383109,23,28
22,"STRUCT_BALANCED",1.33226762955019e-15,0,0.0025620369179173,0.00201362778627607,0.978136770383109,26,22
22,"STRUCT_FOURFOLD",1.33226762955019e-15,0,0.0025620369179173,0.00201362778627607,0.978136770383109,23,21
22,"ABUND_BALANCED",1.33226762955019e-15,0,0.0025377645619012,0.00201362778627607,0.978136770383109,29,27
22,"ABUND_FOURFOLD",1.33226762955019e-15,0,0.0025377645619012,0.00201362778627607,0.978136770383109,23,28
22,"JOINT_BALANCED",1.33226762955019e-15,0,0.00256176052714875,0.00201362778627607,0.978136770383109,29,21
22,"JOINT_FOURFOLD",1.33226762955019e-15,0,0.00256176052714875,0.00201362778627607,0.978136770383109,19,24
22,"ABUND40_SAME_BALANCED",1.11022302462516e-15,0,0.00241407969427146,0.00201362778627607,0.978136770383109,26,28
22,"ABUND60_SAME_BALANCED",1.22124532708767e-15,0,0.00902861520936146,0.00201362778627607,0.978136770383109,27,25
23,"NULL_BALANCED",1.22124532708767e-15,0,0.000678179018562286,0.000678179018562286,0.961605900282417,32,21
23,"NULL_FOURFOLD",1.22124532708767e-15,0,0.000678179018562286,0.000678179018562286,0.961605900282417,28,23
23,"STRUCT_BALANCED",1.55431223447522e-15,0,0.00139381418733515,0.000678179018562286,0.961605900282417,29,20
