"setting_id","scenario","depth_design","method","component","multiplicity","metric","n_replications","estimate","mcse","ci95_lower","ci95_upper"
"STRUCT_FOURFOLD","structural_only","FOURFOLD","MaAsLin 3","observed_prevalence","BY","null_rejection_rate",100,0,0,0,0
"STRUCT_FOURFOLD","structural_only","FOURFOLD","DASRA","present_conditional_abundance","BY","null_rejection_rate",100,0.000599999999999999,0.000445403006707227,0,0.00147297385175202
"STRUCT_FOURFOLD","structural_only","FOURFOLD","ZINQ","observed_prevalence","BY","null_rejection_rate",100,0.00075,0.000556753758384035,0,0.00184121731469002
"STRUCT_FOURFOLD","structural_only","FOURFOLD","ZINQ","detected_quantile_abundance","BY","null_rejection_rate",100,2e-04,2e-04,0,0.00059199279690801
"STRUCT_FOURFOLD","structural_only","FOURFOLD","MaAsLin 3","detected_log_abundance","BY","null_rejection_rate",100,2e-04,2e-04,0,0.000591992796908011
"ABUND_BALANCED","abundance_only","BALANCED","DASRA","structural_absence","BY","null_rejection_rate",100,2e-04,2e-04,0,0.00059199279690801
"ABUND_BALANCED","abundance_only","BALANCED","edgeR","general_abundance","BY","null_rejection_rate",100,0.04725,0.00421779239973624,0.0389832788022502,0.0555167211977498
"ABUND_BALANCED","abundance_only","BALANCED","DESeq2","general_abundance","BY","null_rejection_rate",100,0.05075,0.0040585207784476,0.0427954454437352,0.0587045545562648
"ABUND_BALANCED","abundance_only","BALANCED","corncob","general_abundance","BY","null_rejection_rate",100,0.007,0.00128511289446303,0.00448122501078443,0.00951877498921556
"ABUND_BALANCED","abundance_only","BALANCED","MaAsLin 3","detected_log_abundance","BY","null_rejection_rate",100,0.00025,0.00025,0,0.000739990996135013
"ABUND_BALANCED","abundance_only","BALANCED","metagenomeSeq","general_abundance","BY","null_rejection_rate",100,0.01375,0.0021723410543848,0.00949228977126803,0.018007710228732
"ABUND_BALANCED","abundance_only","BALANCED","DASRA","present_conditional_abundance","BY","null_rejection_rate",100,5e-04,5e-04,0,0.00147998199227003
"ABUND_BALANCED","abundance_only","BALANCED","LinDA","general_abundance","BY","null_rejection_rate",100,0,0,0,0
"ABUND_BALANCED","abundance_only","BALANCED","ZINQ","detected_quantile_abundance","BY","null_rejection_rate",100,0,0,0,0
"ABUND_BALANCED","abundance_only","BALANCED","MaAsLin 3","observed_prevalence","BY","null_rejection_rate",100,0,0,0,0
"ABUND_BALANCED","abundance_only","BALANCED","ANCOM-BC2","general_abundance","BY","null_rejection_rate",100,0,0,0,0
"ABUND_BALANCED","abundance_only","BALANCED","ZINQ","observed_prevalence","BY","null_rejection_rate",100,0,0,0,0
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DASRA","structural_absence","BY","null_rejection_rate",100,4e-04,0.00028141058827258,0,0.000951554617882486
"ABUND_FOURFOLD","abundance_only","FOURFOLD","edgeR","general_abundance","BY","null_rejection_rate",100,0.083,0.00573928514184423,0.0717512078249795,0.0942487921750206
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DESeq2","general_abundance","BY","null_rejection_rate",100,0.135,0.00700829234665347,0.121263999407432,0.148736000592569
"ABUND_FOURFOLD","abundance_only","FOURFOLD","corncob","general_abundance","BY","null_rejection_rate",100,0.00875,0.00160393298179849,0.00560634912205902,0.011893650877941
"ABUND_FOURFOLD","abundance_only","FOURFOLD","MaAsLin 3","detected_log_abundance","BY","null_rejection_rate",100,0,0,0,0
"ABUND_FOURFOLD","abundance_only","FOURFOLD","metagenomeSeq","general_abundance","BY","null_rejection_rate",100,0.14225,0.0104609362328946,0.121746941738956,0.162753058261043
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DASRA","present_conditional_abundance","BY","null_rejection_rate",100,0.00125,0.000652791209833867,0,0.00252944726069871
"ABUND_FOURFOLD","abundance_only","FOURFOLD","LinDA","general_abundance","BY","null_rejection_rate",100,0.0225,0.00312815497303978,0.0163689289147822,0.0286310710852178
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ZINQ","detected_quantile_abundance","BY","null_rejection_rate",100,0.00025,0.000249999999999999,0,0.000739990996135012
"ABUND_FOURFOLD","abundance_only","FOURFOLD","MaAsLin 3","observed_prevalence","BY","null_rejection_rate",100,0,0,0,0
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ANCOM-BC2","general_abundance","BY","null_rejection_rate",100,0.00025,0.000249999999999999,0,0.000739990996135012
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ZINQ","observed_prevalence","BY","null_rejection_rate",100,0,0,0,0
"JOINT_BALANCED","joint","BALANCED","DASRA","structural_absence","BY","null_rejection_rate",100,0.00125,0.000547607283893975,0.000176709445896007,0.00232329055410399
"JOINT_BALANCED","joint","BALANCED","edgeR","general_abundance","BY","null_rejection_rate",100,0.0555,0.00430204320731159,0.0470681502537341,0.0639318497462659
"JOINT_BALANCED","joint","BALANCED","DESeq2","general_abundance","BY","null_rejection_rate",100,0.0545,0.00419505480875815,0.0462778436616625,0.0627221563383375
"JOINT_BALANCED","joint","BALANCED","corncob","general_abundance","BY","null_rejection_rate",100,0.0105,0.00188628757300704,0.00680294429242073,0.0141970557075793
"JOINT_BALANCED","joint","BALANCED","MaAsLin 3","detected_log_abundance","BY","null_rejection_rate",100,0,0,0,0
"JOINT_BALANCED","joint","BALANCED","metagenomeSeq","general_abundance","BY","null_rejection_rate",100,0.0185,0.00220822612661444,0.0141719563221153,0.0228280436778847
"JOINT_BALANCED","joint","BALANCED","DASRA","present_conditional_abundance","BY","null_rejection_rate",100,5e-04,0.000351763235340724,0,0.00118944327235311
"JOINT_BALANCED","joint","BALANCED","LinDA","general_abundance","BY","null_rejection_rate",100,0,0,0,0
"JOINT_BALANCED","joint","BALANCED","ZINQ","detected_quantile_abundance","BY","null_rejection_rate",100,0,0,0,0
"JOINT_BALANCED","joint","BALANCED","MaAsLin 3","observed_prevalence","BY","null_rejection_rate",100,5e-04,0.000351763235340725,0,0.00118944327235311
"JOINT_BALANCED","joint","BALANCED","ANCOM-BC2","general_abundance","BY","null_rejection_rate",100,0,0,0,0
"JOINT_BALANCED","joint","BALANCED","ZINQ","observed_prevalence","BY","null_rejection_rate",100,5e-04,0.000351763235340725,0,0.00118944327235311
"JOINT_FOURFOLD","joint","FOURFOLD","DASRA","structural_absence","BY","null_rejection_rate",100,0.00075,0.000428616519994412,0,0.00159007294236794
"JOINT_FOURFOLD","joint","FOURFOLD","edgeR","general_abundance","BY","null_rejection_rate",100,0.0715,0.0047276854909152,0.0622339067075736,0.0807660932924263
"JOINT_FOURFOLD","joint","FOURFOLD","DESeq2","general_abundance","BY","null_rejection_rate",100,0.1425,0.00677469295588107,0.129221845800156,0.155778154199844
"JOINT_FOURFOLD","joint","FOURFOLD","corncob","general_abundance","BY","null_rejection_rate",100,0.00875,0.0014811526360619,0.0058469941777121,0.0116530058222879
"JOINT_FOURFOLD","joint","FOURFOLD","MaAsLin 3","detected_log_abundance","BY","null_rejection_rate",100,0,0,0,0
"JOINT_FOURFOLD","joint","FOURFOLD","metagenomeSeq","general_abundance","BY","null_rejection_rate",100,0.1445,0.010153991104661,0.124598543135524,0.164401456864476
"JOINT_FOURFOLD","joint","FOURFOLD","DASRA","present_conditional_abundance","BY","null_rejection_rate",100,5e-04,5e-04,0,0.00147998199227003
"JOINT_FOURFOLD","joint","FOURFOLD","LinDA","general_abundance","BY","null_rejection_rate",100,0.02975,0.0034025948208906,0.0230810366970719,0.0364189633029281
"JOINT_FOURFOLD","joint","FOURFOLD","ZINQ","detected_quantile_abundance","BY","null_rejection_rate",100,5e-04,0.000351763235340725,0,0.00118944327235311
"JOINT_FOURFOLD","joint","FOURFOLD","MaAsLin 3","observed_prevalence","BY","null_rejection_rate",100,0,0,0,0
"JOINT_FOURFOLD","joint","FOURFOLD","ANCOM-BC2","general_abundance","BY","null_rejection_rate",100,0.00025,0.000249999999999999,0,0.000739990996135012
"JOINT_FOURFOLD","joint","FOURFOLD","ZINQ","observed_prevalence","BY","null_rejection_rate",100,5e-04,0.000351763235340724,0,0.00118944327235311
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DASRA","structural_absence","BY","null_rejection_rate",100,4e-04,0.000281410588272579,0,0.000951554617882485
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","edgeR","general_abundance","BY","null_rejection_rate",100,0.0563333333333333,0.00518339314872326,0.0461740694441241,0.0664925972225426
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DESeq2","general_abundance","BY","null_rejection_rate",100,0.055,0.00400266465678274,0.0471549214305145,0.0628450785694855
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","corncob","general_abundance","BY","null_rejection_rate",100,0.00666666666666667,0.00157134840263677,0.00358688039033405,0.00974645294299928
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","detected_log_abundance","BY","null_rejection_rate",100,0.000333333333333333,0.000333333333333333,0,0.000986654661513351
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","metagenomeSeq","general_abundance","BY","null_rejection_rate",100,0.017,0.00270075019714615,0.0117066268823541,0.0222933731176459
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DASRA","present_conditional_abundance","BY","null_rejection_rate",100,0.000999999999999999,0.000571488693325885,0,0.00212009725649059
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","LinDA","general_abundance","BY","null_rejection_rate",100,0.000666666666666667,0.000469017647120965,0,0.00158592436313747
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ZINQ","detected_quantile_abundance","BY","null_rejection_rate",100,0,0,0,0
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","observed_prevalence","BY","null_rejection_rate",100,0.000666666666666667,0.000469017647120965,0,0.00158592436313747
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ANCOM-BC2","general_abundance","BY","null_rejection_rate",100,0,0,0,0
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ZINQ","observed_prevalence","BY","null_rejection_rate",100,0.000666666666666667,0.000469017647120965,0,0.00158592436313747
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DASRA","structural_absence","BY","null_rejection_rate",100,2e-04,2e-04,0,0.00059199279690801
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","edgeR","general_abundance","BY","null_rejection_rate",100,0.056,0.00574192450052219,0.0447460347770284,0.0672539652229716
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DESeq2","general_abundance","BY","null_rejection_rate",100,0.0615,0.00618955620869591,0.0493686927506698,0.0736313072493303
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","corncob","general_abundance","BY","null_rejection_rate",100,0.0035,0.00146594334781051,0.00062680383491532,0.00637319616508468
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","MaAsLin 3","detected_log_abundance","BY","null_rejection_rate",100,0,0,0,0
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","metagenomeSeq","general_abundance","BY","null_rejection_rate",100,0.0195,0.00361639085668057,0.0124120041668861,0.0265879958331139
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DASRA","present_conditional_abundance","BY","null_rejection_rate",100,0.0015,0.000857233039988826,0,0.00318014588473588
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","LinDA","general_abundance","BY","null_rejection_rate",100,0.0025,0.00109521456778795,0.000353418891792016,0.00464658110820798
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ZINQ","detected_quantile_abundance","BY","null_rejection_rate",100,0,0,0,0
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","MaAsLin 3","observed_prevalence","BY","null_rejection_rate",100,0,0,0,0
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ANCOM-BC2","general_abundance","BY","null_rejection_rate",100,0,0,0,0
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ZINQ","observed_prevalence","BY","null_rejection_rate",100,0,0,0,0
"STRUCT_BALANCED","structural_only","BALANCED","DASRA","structural_absence","raw","power",100,0.293,0.0142314916131568,0.265106788991929,0.320893211008071
"STRUCT_BALANCED","structural_only","BALANCED","MaAsLin 3","observed_prevalence","raw","power",100,0.376,0.014779182738712,0.347033334111188,0.404966665888812
"STRUCT_BALANCED","structural_only","BALANCED","ZINQ","observed_prevalence","raw","power",100,0.381,0.0150215333653547,0.351558335611338,0.410441664388662
"STRUCT_FOURFOLD","structural_only","FOURFOLD","DASRA","structural_absence","raw","power",100,0.226,0.0126826056017084,0.201142549790526,0.250857450209474
"STRUCT_FOURFOLD","structural_only","FOURFOLD","MaAsLin 3","observed_prevalence","raw","power",100,0.153,0.0105844368310413,0.13225488501452,0.17374511498548
"STRUCT_FOURFOLD","structural_only","FOURFOLD","ZINQ","observed_prevalence","raw","power",100,0.157,0.0108483578797378,0.135737609264313,0.178262390735687
"ABUND_BALANCED","abundance_only","BALANCED","edgeR","general_abundance","raw","power",100,0.189,0.0121351813444475,0.165215481619021,0.212784518380979
"ABUND_BALANCED","abundance_only","BALANCED","DESeq2","general_abundance","raw","power",100,0.324,0.0134179135501912,0.297701372693953,0.350298627306047
"ABUND_BALANCED","abundance_only","BALANCED","corncob","general_abundance","raw","power",100,0.19,0.0109636681909852,0.168511605207222,0.211488394792778
"ABUND_BALANCED","abundance_only","BALANCED","MaAsLin 3","detected_log_abundance","raw","power",100,0.087,0.00939105527573548,0.0685938698827336,0.105406130117266
"ABUND_BALANCED","abundance_only","BALANCED","metagenomeSeq","general_abundance","raw","power",100,0.294,0.0149625795863811,0.264673882894879,0.323326117105121
"ABUND_BALANCED","abundance_only","BALANCED","DASRA","present_conditional_abundance","raw","power",100,0.109,0.00943826298006196,0.0905013444824609,0.127498655517539
"ABUND_BALANCED","abundance_only","BALANCED","LinDA","general_abundance","raw","power",100,0.174,0.0102118964097188,0.153985050823097,0.194014949176903
"ABUND_BALANCED","abundance_only","BALANCED","ZINQ","detected_quantile_abundance","raw","power",100,0.119,0.0101199872240108,0.0991651895169334,0.138834810483067
"ABUND_BALANCED","abundance_only","BALANCED","MaAsLin 3","observed_prevalence","raw","power",100,0.107,0.00997522182736056,0.0874489244805755,0.126551075519425
"ABUND_BALANCED","abundance_only","BALANCED","ANCOM-BC2","general_abundance","raw","power",100,0.158,0.0119915795372411,0.13449693598926,0.18150306401074
"ABUND_BALANCED","abundance_only","BALANCED","ZINQ","observed_prevalence","raw","power",100,0.11,0.0098984745279158,0.0905993464233979,0.129400653576602
"ABUND_FOURFOLD","abundance_only","FOURFOLD","edgeR","general_abundance","raw","power",100,0.235,0.0135120597088585,0.208516849613683,0.261483150386317
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DESeq2","general_abundance","raw","power",100,0.425,0.015723301886761,0.394182894583898,0.455817105416102
"ABUND_FOURFOLD","abundance_only","FOURFOLD","corncob","general_abundance","raw","power",100,0.192,0.0114309521329882,0.169595745510342,0.214404254489658
"ABUND_FOURFOLD","abundance_only","FOURFOLD","MaAsLin 3","detected_log_abundance","raw","power",100,0.063,0.00848706680958168,0.0463656547188346,0.0796343452811654
"ABUND_FOURFOLD","abundance_only","FOURFOLD","metagenomeSeq","general_abundance","raw","power",100,0.489,0.0185262576421203,0.452689202253134,0.525310797746866
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DASRA","present_conditional_abundance","raw","power",100,0.092,0.00849004170076968,0.0753598240392482,0.108640175960752
"ABUND_FOURFOLD","abundance_only","FOURFOLD","LinDA","general_abundance","raw","power",100,0.334,0.0140144225854667,0.30653223646836,0.36146776353164
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ZINQ","detected_quantile_abundance","raw","power",100,0.081,0.0087264835501773,0.0638964065299713,0.0981035934700287
"ABUND_FOURFOLD","abundance_only","FOURFOLD","MaAsLin 3","observed_prevalence","raw","power",100,0.064,0.00745626981780834,0.0493859796980826,0.0786140203019174
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ANCOM-BC2","general_abundance","raw","power",100,0.13,0.0120185042515466,0.106444164518927,0.153555835481073
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ZINQ","observed_prevalence","raw","power",100,0.067,0.00766139476185438,0.0519839421954216,0.0820160578045784
"JOINT_BALANCED","joint","BALANCED","DASRA","structural_absence","raw","power",100,0.333,0.0162091756032617,0.301230599598522,0.364769400401478
"JOINT_BALANCED","joint","BALANCED","edgeR","general_abundance","raw","power",100,0.276,0.0140791413879619,0.248405389946347,0.303594610053653
"JOINT_BALANCED","joint","BALANCED","DESeq2","general_abundance","raw","power",100,0.466,0.0143702835916711,0.437834761712698,0.494165238287302
"JOINT_BALANCED","joint","BALANCED","corncob","general_abundance","raw","power",100,0.319,0.0152219272993623,0.289165570717963,0.348834429282037
"JOINT_BALANCED","joint","BALANCED","MaAsLin 3","detected_log_abundance","raw","power",100,0.092,0.00950066451689703,0.0733790397176842,0.110620960282316
"JOINT_BALANCED","joint","BALANCED","metagenomeSeq","general_abundance","raw","power",100,0.504,0.0183082472998351,0.46811649467227,0.539883505327729
"JOINT_BALANCED","joint","BALANCED","DASRA","present_conditional_abundance","raw","power",100,0.105,0.00903137069140984,0.0872988387138061,0.122701161286194
"JOINT_BALANCED","joint","BALANCED","LinDA","general_abundance","raw","power",100,0.632,0.0159468815228254,0.600744686549535,0.663255313450465
"JOINT_BALANCED","joint","BALANCED","ZINQ","detected_quantile_abundance","raw","power",100,0.107,0.00879106525301845,0.0897698287183424,0.124230171281658
"JOINT_BALANCED","joint","BALANCED","MaAsLin 3","observed_prevalence","raw","power",100,0.611,0.0165080329390013,0.578644849983957,0.643355150016043
"JOINT_BALANCED","joint","BALANCED","ANCOM-BC2","general_abundance","raw","power",100,0.153,0.0107736116075672,0.131884109265746,0.174115890734254
"JOINT_BALANCED","joint","BALANCED","ZINQ","observed_prevalence","raw","power",100,0.613,0.0164933411724339,0.580673645317298,0.645326354682702
"JOINT_FOURFOLD","joint","FOURFOLD","DASRA","structural_absence","raw","power",100,0.256,0.0125786415094088,0.231346315667118,0.280653684332882
"JOINT_FOURFOLD","joint","FOURFOLD","edgeR","general_abundance","raw","power",100,0.291,0.0147774739848777,0.262036683207162,0.319963316792838
"JOINT_FOURFOLD","joint","FOURFOLD","DESeq2","general_abundance","raw","power",100,0.518,0.01358698129115,0.491370006010726,0.544629993989274
"JOINT_FOURFOLD","joint","FOURFOLD","corncob","general_abundance","raw","power",100,0.311,0.0163234354672828,0.279006654380162,0.342993345619838
"JOINT_FOURFOLD","joint","FOURFOLD","MaAsLin 3","detected_log_abundance","raw","power",100,0.054,0.00757721198160256,0.0391489374128336,0.0688510625871664
"JOINT_FOURFOLD","joint","FOURFOLD","metagenomeSeq","general_abundance","raw","power",100,0.548,0.0185581259938616,0.511626741431475,0.584373258568525
"JOINT_FOURFOLD","joint","FOURFOLD","DASRA","present_conditional_abundance","raw","power",100,0.083,0.00682464340282754,0.0696239447231291,0.0963760552768709
"JOINT_FOURFOLD","joint","FOURFOLD","LinDA","general_abundance","raw","power",100,0.72,0.0150420286618071,0.690518165568439,0.749481834431561
"JOINT_FOURFOLD","joint","FOURFOLD","ZINQ","detected_quantile_abundance","raw","power",100,0.079,0.00935225355006197,0.0606699198675917,0.0973300801324083
"JOINT_FOURFOLD","joint","FOURFOLD","MaAsLin 3","observed_prevalence","raw","power",100,0.214,0.0132588830524287,0.188013066742011,0.239986933257989
"JOINT_FOURFOLD","joint","FOURFOLD","ANCOM-BC2","general_abundance","raw","power",100,0.116,0.00906987465528749,0.0982233723313439,0.133776627668656
"JOINT_FOURFOLD","joint","FOURFOLD","ZINQ","observed_prevalence","raw","power",100,0.223,0.0136222485869865,0.196300883381055,0.249699116618945
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","edgeR","general_abundance","raw","power",100,0.2235,0.00886073508590717,0.206133278355072,0.240866721644928
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DESeq2","general_abundance","raw","power",100,0.2935,0.00991517050083386,0.274066622917792,0.312933377082208
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","corncob","general_abundance","raw","power",100,0.198,0.00884547478897681,0.180663187987448,0.215336812012552
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","detected_log_abundance","raw","power",100,0.0565,0.00634269642816035,0.0440685434359349,0.0689314565640651
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","metagenomeSeq","general_abundance","raw","power",100,0.207,0.0102005149404579,0.18700735809294,0.22699264190706
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DASRA","present_conditional_abundance","raw","power",100,0.0725,0.00679330478478553,0.0591853672858168,0.0858146327141833
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","LinDA","general_abundance","raw","power",100,0.118,0.00925290017325171,0.0998646489078822,0.136135351092118
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ZINQ","detected_quantile_abundance","raw","power",100,0.118,0.00851380340886777,0.101313251947165,0.134686748052835
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","observed_prevalence","raw","power",100,0.0935,0.00760963636822192,0.0785853867828389,0.108414613217161
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ANCOM-BC2","general_abundance","raw","power",100,0.1395,0.00782688322450904,0.124159590768762,0.154840409231238
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ZINQ","observed_prevalence","raw","power",100,0.0955,0.00772294887940736,0.0803632983419176,0.110636701658082
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","edgeR","general_abundance","raw","power",100,0.227333333333333,0.00771809714690244,0.212206140896223,0.242460525770443
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DESeq2","general_abundance","raw","power",100,0.281666666666667,0.00801758728972579,0.265952484335898,0.297380848997435
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","corncob","general_abundance","raw","power",100,0.196333333333333,0.00809448968048201,0.180468425086357,0.212198241580309
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","MaAsLin 3","detected_log_abundance","raw","power",100,0.0433333333333333,0.00352957681003155,0.0364154899050037,0.0502511767616629
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","metagenomeSeq","general_abundance","raw","power",100,0.177333333333333,0.00802465337123013,0.161605301737304,0.193061364929362
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DASRA","present_conditional_abundance","raw","power",100,0.0583333333333333,0.0039461868395187,0.0505989492516107,0.0660677174150559
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","LinDA","general_abundance","raw","power",100,0.0993333333333333,0.0070429179750082,0.0855294677562475,0.113137198910419
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ZINQ","detected_quantile_abundance","raw","power",100,0.105666666666667,0.00644505395933351,0.0930345930279557,0.118298740305378
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","MaAsLin 3","observed_prevalence","raw","power",100,0.0966666666666667,0.00618640484758892,0.0845415359716084,0.108791797361725
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ANCOM-BC2","general_abundance","raw","power",100,0.124666666666667,0.00648956686647715,0.111947349333107,0.137385984000226
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ZINQ","observed_prevalence","raw","power",100,0.098,0.00621030604999206,0.0858280238090444,0.110171976190956
"STRUCT_BALANCED","structural_only","BALANCED","DASRA","structural_absence","BH","power",100,0.044,0.00742912640839549,0.0294391798029494,0.0585608201970506
"STRUCT_BALANCED","structural_only","BALANCED","MaAsLin 3","observed_prevalence","BH","power",100,0.082,0.0114926414753445,0.0594748366210936,0.104525163378906
"STRUCT_BALANCED","structural_only","BALANCED","ZINQ","observed_prevalence","BH","power",100,0.087,0.0114287427837082,0.06460007575536,0.10939992424464
"STRUCT_FOURFOLD","structural_only","FOURFOLD","DASRA","structural_absence","BH","power",100,0.032,0.00633731931983992,0.0195790823745839,0.0444209176254161
"STRUCT_FOURFOLD","structural_only","FOURFOLD","MaAsLin 3","observed_prevalence","BH","power",100,0.01,0.00389249472080761,0.00237085053720479,0.0176291494627952
"STRUCT_FOURFOLD","structural_only","FOURFOLD","ZINQ","observed_prevalence","BH","power",100,0.013,0.00418148878808117,0.00480443257360288,0.0211955674263971
"ABUND_BALANCED","abundance_only","BALANCED","edgeR","general_abundance","BH","power",100,0.092,0.00883976324012211,0.0746743824174996,0.1093256175825
"ABUND_BALANCED","abundance_only","BALANCED","DESeq2","general_abundance","BH","power",100,0.18,0.0130267789455786,0.154467982432101,0.205532017567899
"ABUND_BALANCED","abundance_only","BALANCED","corncob","general_abundance","BH","power",100,0.041,0.006528105515091,0.0282051483031443,0.0537948516968557
"ABUND_BALANCED","abundance_only","BALANCED","MaAsLin 3","detected_log_abundance","BH","power",100,0.003,0.00171446607997765,0,0.00636029176947177
"ABUND_BALANCED","abundance_only","BALANCED","metagenomeSeq","general_abundance","BH","power",100,0.112,0.00966927864398113,0.0930485621013147,0.130951437898685
"ABUND_BALANCED","abundance_only","BALANCED","DASRA","present_conditional_abundance","BH","power",100,0.003,0.00171446607997765,0,0.00636029176947177
"ABUND_BALANCED","abundance_only","BALANCED","LinDA","general_abundance","BH","power",100,0.024,0.00514830559553825,0.013909506451339,0.034090493548661
"ABUND_BALANCED","abundance_only","BALANCED","ZINQ","detected_quantile_abundance","BH","power",100,0.006,0.00238683256575942,0.0013218941339842,0.0106781058660158
"ABUND_BALANCED","abundance_only","BALANCED","MaAsLin 3","observed_prevalence","BH","power",100,0.006,0.00277797979063414,0.000555259660576964,0.011444740339423
"ABUND_BALANCED","abundance_only","BALANCED","ANCOM-BC2","general_abundance","BH","power",100,0,0,0,0
"ABUND_BALANCED","abundance_only","BALANCED","ZINQ","observed_prevalence","BH","power",100,0.006,0.00277797979063414,0.000555259660576964,0.011444740339423
"ABUND_FOURFOLD","abundance_only","FOURFOLD","edgeR","general_abundance","BH","power",100,0.137,0.0125251262619899,0.112451203624683,0.161548796375317
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DESeq2","general_abundance","BH","power",100,0.317,0.0160840594905941,0.285475822673236,0.348524177326764
"ABUND_FOURFOLD","abundance_only","FOURFOLD","corncob","general_abundance","BH","power",100,0.038,0.00707535200966044,0.0241325648831224,0.0518674351168776
"ABUND_FOURFOLD","abundance_only","FOURFOLD","MaAsLin 3","detected_log_abundance","BH","power",100,0,0,0,0
"ABUND_FOURFOLD","abundance_only","FOURFOLD","metagenomeSeq","general_abundance","BH","power",100,0.387,0.0184037216262627,0.350929368431024,0.423070631568976
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DASRA","present_conditional_abundance","BH","power",100,0.007,0.00293188669562102,0.00125360766983065,0.0127463923301693
"ABUND_FOURFOLD","abundance_only","FOURFOLD","LinDA","general_abundance","BH","power",100,0.16,0.0137068883368469,0.133134992519668,0.186865007480332
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ZINQ","detected_quantile_abundance","BH","power",100,0.000999999999999999,0.001,0,0.00295996398454005
"ABUND_FOURFOLD","abundance_only","FOURFOLD","MaAsLin 3","observed_prevalence","BH","power",100,0,0,0,0
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ANCOM-BC2","general_abundance","BH","power",100,0,0,0,0
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ZINQ","observed_prevalence","BH","power",100,0,0,0,0
