"dataset","dataset_label","replicate","scenario","n_H","n_Case","median_depth_H","median_depth_Case","depth_ratio_Case_to_H","minimum_depth","maximum_depth","group_seed","count_seed"
"Qiita13631ASD","ASD Dan 2020",93,"fourfold",100,100,1388,5593,4.02953890489914,433,19700,28994019,29194122
"Qiita13631ASD","ASD Dan 2020",94,"balanced",100,100,4425,4487.5,1.01412429378531,1227,13501,28995028,29095128
"Qiita13631ASD","ASD Dan 2020",94,"fourfold",100,100,1493,6304,4.22237106496986,540,18251,28995028,29195131
"Qiita13631ASD","ASD Dan 2020",95,"balanced",100,100,3595,3693,1.02726008344924,1542,16552,28996037,29096137
"Qiita13631ASD","ASD Dan 2020",95,"fourfold",100,100,1422.5,6040,4.24604569420035,485,13133,28996037,29196140
"Qiita13631ASD","ASD Dan 2020",96,"balanced",100,100,3894,3943.5,1.01271186440678,1143,13241,28997046,29097146
"Qiita13631ASD","ASD Dan 2020",96,"fourfold",100,100,1573.5,5823.5,3.7009850651414,485,12647,28997046,29197149
"Qiita13631ASD","ASD Dan 2020",97,"balanced",100,100,3718.5,4104,1.10367083501412,1164,16311,28998055,29098155
"Qiita13631ASD","ASD Dan 2020",97,"fourfold",100,100,1422.5,5921.5,4.16274165202109,484,18329,28998055,29198158
"Qiita13631ASD","ASD Dan 2020",98,"balanced",100,100,4042,4010,0.99208312716477,771,12619,28999064,29099164
"Qiita13631ASD","ASD Dan 2020",98,"fourfold",100,100,1456,5430,3.7293956043956,425,15711,28999064,29199167
"Qiita13631ASD","ASD Dan 2020",99,"balanced",100,100,4112.5,4058,0.986747720364742,1834,13356,29000073,29100173
"Qiita13631ASD","ASD Dan 2020",99,"fourfold",100,100,1508.5,5665.5,3.75571760026516,562,17835,29000073,29200176
"Qiita13631ASD","ASD Dan 2020",100,"balanced",100,100,4148,4170,1.0053037608486,1105,15181,29001082,29101182
"Qiita13631ASD","ASD Dan 2020",100,"fourfold",100,100,1600.5,5939,3.71071540143705,563,15414,29001082,29201185
