samples_per_group,signal_taxa_percent,covariate_structure,target_abundance_difference,method,measure,replications,estimate,monte_carlo_sd,monte_carlo_se,interval_lower,interval_upper
60,40,Unconfounded,0.3,MaAsLin 3,Empirical false discovery rate,100,0.0151190476190476,0.0787467798577193,0.00787467798577193,0,0.0305534164711606
60,40,Unconfounded,0.3,metagenomeSeq,Empirical false discovery rate,100,0.115501526251526,0.155490276248566,0.0155490276248566,0.0850254321068073,0.145977620396245
60,40,Unconfounded,0.3,SACAT,Empirical false discovery rate,100,0.0195357142857143,0.0653962507767663,0.00653962507767663,0.00671804913346808,0.0323533794379605
60,40,Unconfounded,0.3,LinDA,Empirical false discovery rate,100,0.08,0.254565495443232,0.0254565495443232,0.0301051628931265,0.129894837106873
60,40,Unconfounded,0.3,ZINQ,Empirical false discovery rate,100,0.0278333333333333,0.0989579545447296,0.00989579545447296,0.00843757424256633,0.0472290924241003
60,40,Unconfounded,0.3,ANCOM-BC2,Empirical false discovery rate,100,0.005,0.05,0.005,0,0.0148
60,40,Unconfounded,0.4,edgeR,Empirical false discovery rate,100,0,0,0,0,0
60,40,Unconfounded,0.4,DESeq2,Empirical false discovery rate,100,0.0183333333333333,0.110211000569202,0.0110211000569202,0,0.0399346894448969
60,40,Unconfounded,0.4,corncob,Empirical false discovery rate,100,0.0508582251082251,0.0920683854540877,0.00920683854540876,0.0328128215592239,0.0689036286572263
60,40,Unconfounded,0.4,MaAsLin 3,Empirical false discovery rate,100,0.0107063492063492,0.0381108498754689,0.00381108498754689,0.0032366226307573,0.0181760757819411
60,40,Unconfounded,0.4,metagenomeSeq,Empirical false discovery rate,100,0.0833428589384472,0.0802718176640098,0.00802718176640098,0.0676095826763013,0.0990761352005931
60,40,Unconfounded,0.4,SACAT,Empirical false discovery rate,100,0.0344003635253635,0.0565202696935572,0.00565202696935572,0.0233223906654263,0.0454783363853007
60,40,Unconfounded,0.4,LinDA,Empirical false discovery rate,100,0.0756666666666667,0.195895308625905,0.0195895308625905,0.0372711861759893,0.114062147157344
60,40,Unconfounded,0.4,ZINQ,Empirical false discovery rate,100,0.0276121378621379,0.0750509276291761,0.00750509276291761,0.0129021560468194,0.0423221196774564
60,40,Unconfounded,0.4,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
60,40,Unconfounded,0.5,edgeR,Empirical false discovery rate,100,0.00851923076923077,0.0371706996688582,0.00371706996688582,0.00123377363413457,0.015804687904327
60,40,Unconfounded,0.5,DESeq2,Empirical false discovery rate,100,0.0157738095238095,0.0478381129320724,0.00478381129320724,0.00639753938912333,0.0251500796584957
60,40,Unconfounded,0.5,corncob,Empirical false discovery rate,100,0.0378419423713541,0.062952323065707,0.0062952323065707,0.0255032870504756,0.0501805976922327
60,40,Unconfounded,0.5,MaAsLin 3,Empirical false discovery rate,100,0.0182861844038315,0.0387292501701583,0.00387292501701583,0.0106952513704804,0.0258771174371825
60,40,Unconfounded,0.5,metagenomeSeq,Empirical false discovery rate,100,0.0763872486302827,0.0567255221427633,0.00567255221427633,0.0652690462903011,0.0875054509702643
60,40,Unconfounded,0.5,SACAT,Empirical false discovery rate,100,0.0326425996174448,0.0469926721840349,0.00469926721840349,0.023432035869374,0.0418531633655157
60,40,Unconfounded,0.5,LinDA,Empirical false discovery rate,100,0.0420952380952381,0.107400753163839,0.0107400753163839,0.0210446904751257,0.0631457857153505
60,40,Unconfounded,0.5,ZINQ,Empirical false discovery rate,100,0.0308249138202699,0.0524188628033998,0.00524188628033998,0.0205508167108035,0.0410990109297362
60,40,Unconfounded,0.5,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
60,40,Unconfounded,0.6,edgeR,Empirical false discovery rate,100,0.00673611111111111,0.0310755512414618,0.00310755512414618,0.000645303067784597,0.0128269191544376
60,40,Unconfounded,0.6,DESeq2,Empirical false discovery rate,100,0.0208070401820402,0.0523422132619574,0.00523422132619574,0.0105479663826965,0.0310661139813838
60,40,Unconfounded,0.6,corncob,Empirical false discovery rate,100,0.0370940255994436,0.0503434217405713,0.00503434217405713,0.0272267149382916,0.0469613362605955
60,40,Unconfounded,0.6,MaAsLin 3,Empirical false discovery rate,100,0.0143867819057448,0.0307248777866928,0.00307248777866928,0.00836470585955297,0.0204088579519365
60,40,Unconfounded,0.6,metagenomeSeq,Empirical false discovery rate,100,0.0707933312316675,0.0586417326490384,0.00586417326490384,0.0592995516324559,0.082287110830879
60,40,Unconfounded,0.6,SACAT,Empirical false discovery rate,100,0.0231652783920586,0.0372233561442698,0.00372233561442698,0.0158695005877817,0.0304610561963355
60,40,Unconfounded,0.6,LinDA,Empirical false discovery rate,100,0.0449126984126984,0.100192793010614,0.0100192793010614,0.0252749109826181,0.0645504858427787
60,40,Unconfounded,0.6,ZINQ,Empirical false discovery rate,100,0.0340451566239357,0.0442404320304046,0.00442404320304046,0.0253740319459764,0.042716281301895
60,40,Unconfounded,0.6,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
60,40,Unconfounded,0.75,edgeR,Empirical false discovery rate,100,0.013363450275215,0.0292489894924058,0.00292489894924058,0.00763064833470344,0.0190962522157265
60,40,Unconfounded,0.75,DESeq2,Empirical false discovery rate,100,0.0223477557014709,0.0392629688124728,0.00392629688124728,0.0146522138142262,0.0300432975887155
60,40,Unconfounded,0.75,corncob,Empirical false discovery rate,100,0.0384721563266455,0.0414158715370087,0.00414158715370087,0.0303546455053918,0.0465896671478992
60,40,Unconfounded,0.75,MaAsLin 3,Empirical false discovery rate,100,0.0121200349358244,0.0247025991801642,0.00247025991801642,0.00727832549651223,0.0169617443751366
60,40,Unconfounded,0.75,metagenomeSeq,Empirical false discovery rate,100,0.0721889324761178,0.0532112234686658,0.00532112234686658,0.0617595326762593,0.0826183322759763
60,40,Unconfounded,0.75,SACAT,Empirical false discovery rate,100,0.0327479073177014,0.03781055717126,0.003781055717126,0.0253370381121344,0.0401587765232683
60,40,Unconfounded,0.75,LinDA,Empirical false discovery rate,100,0.0496881451881452,0.0719868456311242,0.00719868456311242,0.0355787234444449,0.0637975669318455
60,40,Unconfounded,0.75,ZINQ,Empirical false discovery rate,100,0.031577062084802,0.0351465557616741,0.00351465557616741,0.0246883371555139,0.0384657870140901
60,40,Unconfounded,0.75,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
60,40,Unconfounded,0.9,edgeR,Empirical false discovery rate,100,0.0107777777777778,0.0246112688201315,0.00246112688201315,0.00595396908903201,0.0156015864665235
60,40,Unconfounded,0.9,DESeq2,Empirical false discovery rate,100,0.015316457364445,0.0272036281832693,0.00272036281832693,0.00998454624052419,0.0206483684883658
60,40,Unconfounded,0.9,corncob,Empirical false discovery rate,100,0.0368735772236916,0.0400742390523999,0.00400742390523999,0.0290190263694213,0.044728128077962
60,40,Unconfounded,0.9,MaAsLin 3,Empirical false discovery rate,100,0.00721861471861472,0.0184484574191569,0.00184484574191569,0.00360271706445996,0.0108345123727695
60,40,Unconfounded,0.9,metagenomeSeq,Empirical false discovery rate,100,0.083980187928014,0.059513175604337,0.0059513175604337,0.072315605509564,0.095644770346464
60,40,Unconfounded,0.9,SACAT,Empirical false discovery rate,100,0.0301706192358366,0.0354655585523238,0.00354655585523238,0.0232193697595812,0.0371218687120921
60,40,Unconfounded,0.9,LinDA,Empirical false discovery rate,100,0.0550062241679889,0.0763776852089226,0.00763776852089226,0.04003619786704,0.0699762504689377
60,40,Unconfounded,0.9,ZINQ,Empirical false discovery rate,100,0.0314481427547789,0.0388308018701512,0.00388308018701512,0.0238373055882293,0.0390589799213285
60,40,Unconfounded,0.9,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
60,40,Unconfounded,1.05,edgeR,Empirical false discovery rate,100,0.0164403349058922,0.0296211282351433,0.00296211282351433,0.0106345937718041,0.0222460760399803
60,40,Unconfounded,1.05,DESeq2,Empirical false discovery rate,100,0.0190028092784857,0.0321598915244225,0.00321598915244225,0.0126994705396989,0.0253061480172725
60,40,Unconfounded,1.05,corncob,Empirical false discovery rate,100,0.0382836438923395,0.0399358374456453,0.00399358374456453,0.0304562197529931,0.046111068031686
60,40,Unconfounded,1.05,MaAsLin 3,Empirical false discovery rate,100,0.00526190476190476,0.0150443696603053,0.00150443696603053,0.00231320830848492,0.00821060121532461
60,40,Unconfounded,1.05,metagenomeSeq,Empirical false discovery rate,100,0.079901037770603,0.0595149737110538,0.00595149737110538,0.0682361029232364,0.0915659726179696
60,40,Unconfounded,1.05,SACAT,Empirical false discovery rate,100,0.0317974778844344,0.0382281522981634,0.00382281522981634,0.0243047600339944,0.0392901957348744
60,40,Unconfounded,1.05,LinDA,Empirical false discovery rate,100,0.0388885623750175,0.0570301032794868,0.00570301032794868,0.0277106621322381,0.0500664626177969
60,40,Unconfounded,1.05,ZINQ,Empirical false discovery rate,100,0.0315091285526068,0.036487026302573,0.0036487026302573,0.0243576713973025,0.0386605857079111
60,40,Unconfounded,1.05,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
60,40,Unconfounded,1.2,edgeR,Empirical false discovery rate,100,0.0180054609563124,0.0315962717360946,0.00315962717360946,0.0118125916960378,0.0241983302165869
60,40,Unconfounded,1.2,DESeq2,Empirical false discovery rate,100,0.0208939393939394,0.0270685521151336,0.00270685521151336,0.0155885031793732,0.0261993756085056
60,40,Unconfounded,1.2,corncob,Empirical false discovery rate,100,0.0367883493318276,0.0343281729486906,0.00343281729486906,0.0300600274338842,0.0435166712297709
60,40,Unconfounded,1.2,MaAsLin 3,Empirical false discovery rate,100,0.00380952380952381,0.0129838059211567,0.00129838059211567,0.0012646978489771,0.00635434977007052
60,40,Unconfounded,1.2,metagenomeSeq,Empirical false discovery rate,100,0.108314381270903,0.0587702286991637,0.00587702286991637,0.0967954164458669,0.119833346095939
60,40,Unconfounded,1.2,SACAT,Empirical false discovery rate,100,0.0325926971579145,0.0397363501423304,0.00397363501423304,0.0248043725300178,0.0403810217858113
60,40,Unconfounded,1.2,LinDA,Empirical false discovery rate,100,0.0414894589414713,0.0475205682637153,0.00475205682637153,0.0321754275617831,0.0508034903211595
60,40,Unconfounded,1.2,ZINQ,Empirical false discovery rate,100,0.0321701486918878,0.0390990570406886,0.00390990570406886,0.0245067335119129,0.0398335638718628
60,40,Unconfounded,1.2,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
60,40,Unconfounded,1.4,edgeR,Empirical false discovery rate,100,0.0222102995903306,0.0373461181575011,0.00373461181575011,0.0148904604314603,0.0295301387492008
60,40,Unconfounded,1.4,DESeq2,Empirical false discovery rate,100,0.0279043854696029,0.0393525925084377,0.00393525925084377,0.0201912773379491,0.0356174936012566
60,40,Unconfounded,1.4,corncob,Empirical false discovery rate,100,0.040742518351214,0.0417673325101357,0.00417673325101357,0.0325561211792274,0.0489289155232006
60,40,Unconfounded,1.4,MaAsLin 3,Empirical false discovery rate,100,0.00285714285714286,0.0113658693607591,0.00113658693607591,0.000629432462434065,0.00508485325185165
60,40,Unconfounded,1.4,metagenomeSeq,Empirical false discovery rate,100,0.111922928922929,0.061579257511447,0.0061579257511447,0.0998533944506853,0.123992463395173
60,40,Unconfounded,1.4,SACAT,Empirical false discovery rate,100,0.0339450404667796,0.0348424825880908,0.00348424825880908,0.0271159138795138,0.0407741670540454
60,40,Unconfounded,1.4,LinDA,Empirical false discovery rate,100,0.0450108554586109,0.044524545250446,0.0044524545250446,0.0362840445895235,0.0537376663276983
60,40,Unconfounded,1.4,ZINQ,Empirical false discovery rate,100,0.0391351402220967,0.043927204287781,0.0043927204287781,0.0305254081816917,0.0477448722625018
60,40,Unconfounded,1.4,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
80,40,Unconfounded,0.1,edgeR,Empirical false discovery rate,100,0.01,0.1,0.01,0,0.0296
80,40,Unconfounded,0.1,DESeq2,Empirical false discovery rate,100,0.01,0.1,0.01,0,0.0296
80,40,Unconfounded,0.1,corncob,Empirical false discovery rate,100,0.065,0.242618293546955,0.0242618293546955,0.0174468144647969,0.112553185535203
80,40,Unconfounded,0.1,MaAsLin 3,Empirical false discovery rate,100,0.07,0.256432399976243,0.0256432399976243,0.0197392496046564,0.120260750395344
80,40,Unconfounded,0.1,metagenomeSeq,Empirical false discovery rate,100,0.241666666666667,0.390059565510788,0.0390059565510788,0.165214991826552,0.318118341506781
80,40,Unconfounded,0.1,SACAT,Empirical false discovery rate,100,0.085,0.275745087962331,0.0275745087962331,0.0309539627593832,0.139046037240617
80,40,Unconfounded,0.1,LinDA,Empirical false discovery rate,100,0.075,0.25,0.025,0.026,0.124
80,40,Unconfounded,0.1,ZINQ,Empirical false discovery rate,100,0.055,0.223550324255519,0.0223550324255519,0.0111841364459184,0.0988158635540816
80,40,Unconfounded,0.1,ANCOM-BC2,Empirical false discovery rate,100,0.01,0.1,0.01,0,0.0296
80,40,Unconfounded,0.2,edgeR,Empirical false discovery rate,100,0.01,0.1,0.01,0,0.0296
80,40,Unconfounded,0.2,DESeq2,Empirical false discovery rate,100,0.01,0.1,0.01,0,0.0296
80,40,Unconfounded,0.2,corncob,Empirical false discovery rate,100,0.0881904761904762,0.245257806125875,0.0245257806125875,0.0401199461898047,0.136261006191148
80,40,Unconfounded,0.2,MaAsLin 3,Empirical false discovery rate,100,0.045,0.170585247308572,0.0170585247308572,0.0115652915275199,0.0784347084724801
80,40,Unconfounded,0.2,metagenomeSeq,Empirical false discovery rate,100,0.158779761904762,0.255426072401281,0.0255426072401281,0.108716251714111,0.208843272095413
80,40,Unconfounded,0.2,SACAT,Empirical false discovery rate,100,0.0591666666666667,0.191827629673551,0.0191827629673551,0.0215684512506508,0.0967648820826826
80,40,Unconfounded,0.2,LinDA,Empirical false discovery rate,100,0.06,0.227857832692212,0.0227857832692212,0.0153398647923265,0.104660135207673
80,40,Unconfounded,0.2,ZINQ,Empirical false discovery rate,100,0.04,0.13837277844176,0.013837277844176,0.012878935425415,0.067121064574585
80,40,Unconfounded,0.2,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
80,40,Unconfounded,0.3,edgeR,Empirical false discovery rate,100,0.00333333333333333,0.0333333333333333,0.00333333333333333,0,0.00986666666666667
80,40,Unconfounded,0.3,DESeq2,Empirical false discovery rate,100,0.005,0.05,0.005,0,0.0148
80,40,Unconfounded,0.3,corncob,Empirical false discovery rate,100,0.0370833333333333,0.135423303385672,0.0135423303385672,0.0105403658697416,0.0636263007969251
80,40,Unconfounded,0.3,MaAsLin 3,Empirical false discovery rate,100,0.0246071428571429,0.0746522924411218,0.00746522924411218,0.00997529353868299,0.0392389921756027
80,40,Unconfounded,0.3,metagenomeSeq,Empirical false discovery rate,100,0.103884853708383,0.0882890660312412,0.00882890660312412,0.0865801967662599,0.121189510650506
80,40,Unconfounded,0.3,SACAT,Empirical false discovery rate,100,0.0485195915195915,0.0952075357531735,0.00952075357531735,0.0298589145119695,0.0671802685272135
80,40,Unconfounded,0.3,LinDA,Empirical false discovery rate,100,0.0881666666666667,0.255218211689531,0.0255218211689531,0.0381438971755186,0.138189436157815
80,40,Unconfounded,0.3,ZINQ,Empirical false discovery rate,100,0.0318809523809524,0.0981222993957027,0.00981222993957027,0.0126489816993946,0.0511129230625101
80,40,Unconfounded,0.3,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
80,40,Unconfounded,0.4,edgeR,Empirical false discovery rate,100,0.0025,0.025,0.0025,0,0.0074
80,40,Unconfounded,0.4,DESeq2,Empirical false discovery rate,100,0.00983333333333333,0.0436221275412301,0.00436221275412301,0.00128339633525224,0.0183832703314144
80,40,Unconfounded,0.4,corncob,Empirical false discovery rate,100,0.045154520316285,0.0704575665459679,0.00704575665459679,0.0313448372732753,0.0589642033592947
80,40,Unconfounded,0.4,MaAsLin 3,Empirical false discovery rate,100,0.0223282864796023,0.0511301909892792,0.00511301909892792,0.0123067690457035,0.032349803913501
80,40,Unconfounded,0.4,metagenomeSeq,Empirical false discovery rate,100,0.089828030801328,0.0755200842782932,0.00755200842782932,0.0750260942827825,0.104629967319873
80,40,Unconfounded,0.4,SACAT,Empirical false discovery rate,100,0.033655735174698,0.0515765098496405,0.00515765098496405,0.0235467392441685,0.0437647311052276
80,40,Unconfounded,0.4,LinDA,Empirical false discovery rate,100,0.0684722222222222,0.185020707681213,0.0185020707681213,0.0322081635167046,0.10473628092774
80,40,Unconfounded,0.4,ZINQ,Empirical false discovery rate,100,0.0377954684204684,0.0612048322832338,0.00612048322832338,0.0257993212929546,0.0497916155479822
80,40,Unconfounded,0.4,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
80,40,Unconfounded,0.5,edgeR,Empirical false discovery rate,100,0.0139924242424242,0.0473932852026289,0.00473932852026289,0.00470334034270898,0.0232815081421395
80,40,Unconfounded,0.5,DESeq2,Empirical false discovery rate,100,0.00804376179376179,0.0281129766525133,0.00281129766525133,0.0025336183698692,0.0135539052176544
80,40,Unconfounded,0.5,corncob,Empirical false discovery rate,100,0.0412572132459903,0.0559077479816772,0.00559077479816772,0.0302992946415816,0.0522151318503991
80,40,Unconfounded,0.5,MaAsLin 3,Empirical false discovery rate,100,0.017890516733009,0.0347111064947303,0.00347111064947303,0.0110871398600419,0.0246938936059761
80,40,Unconfounded,0.5,metagenomeSeq,Empirical false discovery rate,100,0.081102928511715,0.0633284449335396,0.00633284449335396,0.0686905533047413,0.0935153037186888
80,40,Unconfounded,0.5,SACAT,Empirical false discovery rate,100,0.0352154982511693,0.0438014099323492,0.00438014099323492,0.0266304219044288,0.0438005745979097
80,40,Unconfounded,0.5,LinDA,Empirical false discovery rate,100,0.0524007936507937,0.138383978534509,0.0138383978534509,0.0252775338580298,0.0795240534435575
80,40,Unconfounded,0.5,ZINQ,Empirical false discovery rate,100,0.036378445857548,0.0460631021431462,0.00460631021431462,0.0273500778374914,0.0454068138776047
80,40,Unconfounded,0.5,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
80,40,Unconfounded,0.6,edgeR,Empirical false discovery rate,100,0.0122161310911311,0.0296826580271554,0.00296826580271554,0.00639833011780863,0.0180339320644535
80,40,Unconfounded,0.6,DESeq2,Empirical false discovery rate,100,0.0130713416270692,0.0278919886286041,0.00278919886286041,0.00760451185586278,0.0185381713982756
80,40,Unconfounded,0.6,corncob,Empirical false discovery rate,100,0.0361079447728055,0.0416919000592451,0.00416919000592451,0.0279363323611934,0.0442795571844175
80,40,Unconfounded,0.6,MaAsLin 3,Empirical false discovery rate,100,0.0165266262804963,0.0304032107396233,0.00304032107396233,0.0105675969755301,0.0224856555854624
80,40,Unconfounded,0.6,metagenomeSeq,Empirical false discovery rate,100,0.074391469450966,0.051476491659848,0.0051476491659848,0.0643020770856358,0.0844808618162962
80,40,Unconfounded,0.6,SACAT,Empirical false discovery rate,100,0.0302957121549126,0.0389745025364205,0.00389745025364205,0.0226567096577742,0.037934714652051
80,40,Unconfounded,0.6,LinDA,Empirical false discovery rate,100,0.0481097791097791,0.0890814402952151,0.00890814402952151,0.030649816811917,0.0655697414076413
80,40,Unconfounded,0.6,ZINQ,Empirical false discovery rate,100,0.0387639028498162,0.0446137453412718,0.00446137453412718,0.0300196087629269,0.0475081969367054
80,40,Unconfounded,0.6,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
80,40,Unconfounded,0.75,edgeR,Empirical false discovery rate,100,0.0134097191508182,0.0317908476143482,0.00317908476143482,0.00717871301840598,0.0196407252832305
80,40,Unconfounded,0.75,DESeq2,Empirical false discovery rate,100,0.0147965630430801,0.0292230383644966,0.00292230383644966,0.00906884752363874,0.0205242785625214
80,40,Unconfounded,0.75,corncob,Empirical false discovery rate,100,0.0394928486060536,0.0387171631239364,0.00387171631239364,0.0319042846337621,0.0470814125783452
80,40,Unconfounded,0.75,MaAsLin 3,Empirical false discovery rate,100,0.01345670995671,0.0245793609600736,0.00245793609600736,0.00863915520853553,0.0182742647048844
80,40,Unconfounded,0.75,metagenomeSeq,Empirical false discovery rate,100,0.0808335722248766,0.0535626334077153,0.00535626334077153,0.0703352960769644,0.0913318483727888
80,40,Unconfounded,0.75,SACAT,Empirical false discovery rate,100,0.0296987577639752,0.0361358796575195,0.00361358796575195,0.0226161253511013,0.036781390176849
80,40,Unconfounded,0.75,LinDA,Empirical false discovery rate,100,0.0467289238539239,0.0760250660169247,0.00760250660169247,0.0318280109146066,0.0616298367932411
80,40,Unconfounded,0.75,ZINQ,Empirical false discovery rate,100,0.0334435594916144,0.036583780505543,0.0036583780505543,0.026273138512528,0.0406139804707008
80,40,Unconfounded,0.75,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
80,40,Unconfounded,0.9,edgeR,Empirical false discovery rate,100,0.0153428178288859,0.0290063048011057,0.00290063048011057,0.00965758208786922,0.0210280535699027
80,40,Unconfounded,0.9,DESeq2,Empirical false discovery rate,100,0.0207241432458151,0.0331004454749151,0.00331004454749151,0.0142364559327317,0.0272118305588984
80,40,Unconfounded,0.9,corncob,Empirical false discovery rate,100,0.040476112369705,0.0467765607675414,0.00467765607675414,0.0313079064592669,0.0496443182801432
80,40,Unconfounded,0.9,MaAsLin 3,Empirical false discovery rate,100,0.011461038961039,0.0224524164984498,0.00224524164984498,0.0070603653273428,0.0158617125947351
80,40,Unconfounded,0.9,metagenomeSeq,Empirical false discovery rate,100,0.0901279340627167,0.0578054200011141,0.00578054200011141,0.0787980717424983,0.101457796382935
80,40,Unconfounded,0.9,SACAT,Empirical false discovery rate,100,0.0325459250894034,0.0357426451732968,0.00357426451732968,0.0255403666354372,0.0395514835433695
80,40,Unconfounded,0.9,LinDA,Empirical false discovery rate,100,0.0407737745570563,0.0544565455764281,0.00544565455764281,0.0301002916240764,0.0514472574900362
80,40,Unconfounded,0.9,ZINQ,Empirical false discovery rate,100,0.0372027103331451,0.0415604659924423,0.00415604659924423,0.0290568589986264,0.0453485616676638
80,40,Unconfounded,0.9,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
80,40,Unconfounded,1.05,edgeR,Empirical false discovery rate,100,0.0186916064671483,0.0367915631317487,0.00367915631317487,0.0114804600933255,0.025902752840971
80,40,Unconfounded,1.05,DESeq2,Empirical false discovery rate,100,0.020737590022487,0.0303214301476091,0.00303214301476091,0.0147945897135557,0.0266805903314184
80,40,Unconfounded,1.05,corncob,Empirical false discovery rate,100,0.0417377188029362,0.0409801491381119,0.00409801491381119,0.0337056095718663,0.0497698280340061
80,40,Unconfounded,1.05,MaAsLin 3,Empirical false discovery rate,100,0.00904761904761905,0.0187751068763649,0.00187751068763649,0.00536769809985153,0.0127275399953866
80,40,Unconfounded,1.05,metagenomeSeq,Empirical false discovery rate,100,0.102784339653905,0.0615536719170012,0.00615536719170012,0.0907198199581726,0.114848859349637
80,40,Unconfounded,1.05,SACAT,Empirical false discovery rate,100,0.0409476755128929,0.0394838998221431,0.00394838998221431,0.0332088311477529,0.048686519878033
80,40,Unconfounded,1.05,LinDA,Empirical false discovery rate,100,0.0466929201950739,0.0497074971434036,0.00497074971434036,0.0369502507549668,0.056435589635181
80,40,Unconfounded,1.05,ZINQ,Empirical false discovery rate,100,0.0351468097120271,0.036987296353194,0.0036987296353194,0.0278972996268011,0.0423963197972531
80,40,Unconfounded,1.05,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
80,40,Unconfounded,1.2,edgeR,Empirical false discovery rate,100,0.0186682146542828,0.046546650276557,0.0046546650276557,0.00954507120007759,0.0277913581084879
80,40,Unconfounded,1.2,DESeq2,Empirical false discovery rate,100,0.0228294748729531,0.0327191449525567,0.00327191449525567,0.016416522462252,0.0292424272836543
80,40,Unconfounded,1.2,corncob,Empirical false discovery rate,100,0.0415706757011105,0.0427153282625846,0.00427153282625846,0.0331984713616439,0.0499428800405771
80,40,Unconfounded,1.2,MaAsLin 3,Empirical false discovery rate,100,0.00238095238095238,0.0104306149313138,0.00104306149313138,0.000336551854414871,0.00442535290748989
80,40,Unconfounded,1.2,metagenomeSeq,Empirical false discovery rate,100,0.107863411950368,0.0571831498978973,0.00571831498978973,0.0966555145703806,0.119071309330356
80,40,Unconfounded,1.2,SACAT,Empirical false discovery rate,100,0.0321757952192735,0.0389678865383164,0.00389678865383164,0.0245380894577635,0.0398135009807835
80,40,Unconfounded,1.2,LinDA,Empirical false discovery rate,100,0.0393797305616864,0.0451952738947955,0.00451952738947955,0.0305214568783065,0.0482380042450663
80,40,Unconfounded,1.2,ZINQ,Empirical false discovery rate,100,0.0346216826651609,0.0378114484621311,0.00378114484621311,0.0272106387665832,0.0420327265637386
80,40,Unconfounded,1.2,ANCOM-BC2,Empirical false discovery rate,100,0.00111111111111111,0.0111111111111111,0.00111111111111111,0,0.00328888888888889
80,40,Unconfounded,1.4,edgeR,Empirical false discovery rate,100,0.0364459203936758,0.0553278490370675,0.00553278490370675,0.0256016619824106,0.047290178804941
80,40,Unconfounded,1.4,DESeq2,Empirical false discovery rate,100,0.02300395256917,0.0360113884736611,0.00360113884736611,0.0159457204283324,0.0300621847100075
80,40,Unconfounded,1.4,corncob,Empirical false discovery rate,100,0.0392360248447205,0.0427004381665605,0.00427004381665605,0.0308667389640746,0.0476053107253664
80,40,Unconfounded,1.4,MaAsLin 3,Empirical false discovery rate,100,0.000476190476190476,0.00476190476190476,0.000476190476190476,0,0.00140952380952381
80,40,Unconfounded,1.4,metagenomeSeq,Empirical false discovery rate,100,0.123729079294297,0.0621866787163961,0.00621866787163961,0.111540490265883,0.13591766832271
80,40,Unconfounded,1.4,SACAT,Empirical false discovery rate,100,0.0445793337097685,0.0398320116469436,0.00398320116469436,0.0367722594269675,0.0523864079925694
80,40,Unconfounded,1.4,LinDA,Empirical false discovery rate,100,0.0365222972761672,0.0394167427197921,0.00394167427197921,0.028796615703088,0.0442479788492465
80,40,Unconfounded,1.4,ZINQ,Empirical false discovery rate,100,0.0329060794278186,0.0362448066692088,0.00362448066692088,0.0258020973206536,0.0400100615349835
80,40,Unconfounded,1.4,ANCOM-BC2,Empirical false discovery rate,100,0.001,0.01,0.001,0,0.00296
120,40,Unconfounded,0.1,edgeR,Empirical false discovery rate,100,0.02,0.14070529413629,0.014070529413629,0,0.0475782376507128
120,40,Unconfounded,0.1,DESeq2,Empirical false discovery rate,100,0.03,0.171446607997765,0.0171446607997765,0,0.063603535167562
120,40,Unconfounded,0.1,corncob,Empirical false discovery rate,100,0.035,0.177738316327429,0.0177738316327429,0.000163289999823985,0.069836710000176
120,40,Unconfounded,0.1,MaAsLin 3,Empirical false discovery rate,100,0.01,0.1,0.01,0,0.0296
120,40,Unconfounded,0.1,metagenomeSeq,Empirical false discovery rate,100,0.132,0.295976384534341,0.0295976384534341,0.0739886286312691,0.190011371368731
120,40,Unconfounded,0.1,SACAT,Empirical false discovery rate,100,0.005,0.05,0.005,0,0.0148
120,40,Unconfounded,0.1,LinDA,Empirical false discovery rate,100,0.0525,0.208090767879711,0.0208090767879711,0.0117142094955767,0.0932857905044233
120,40,Unconfounded,0.1,ZINQ,Empirical false discovery rate,100,0.0133333333333333,0.105089347908202,0.0105089347908202,0,0.0339308455233409
120,40,Unconfounded,0.1,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
120,40,Unconfounded,0.2,edgeR,Empirical false discovery rate,100,0.035,0.177738316327429,0.0177738316327429,0.000163289999823985,0.069836710000176
120,40,Unconfounded,0.2,DESeq2,Empirical false discovery rate,100,0.0183333333333333,0.115797629116882,0.0115797629116882,0,0.0410296686402422
120,40,Unconfounded,0.2,corncob,Empirical false discovery rate,100,0.0665,0.214976507995406,0.0214976507995406,0.0243646044329004,0.1086353955671
120,40,Unconfounded,0.2,MaAsLin 3,Empirical false discovery rate,100,0.00535714285714286,0.0318529494648516,0.00318529494648516,0,0.0116003209522538
