"source_feature","pi0","mu","sigma","expected_absolute_abundance","expected_detection_at_1500","within_pi0_range","passes_detection"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA",0.0460251046025105,0.497578682863391,1.34530984552765,3.87827338266348,0.308382747154592,FALSE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_8_1_57FAA",0.715481171548117,0.865251221985145,1.5540956045988,2.26121425358108,0.107045411730935,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_9_1_43BFAA",0.907949790794979,-2.39430441855268,1.63344557372162,0.0318839255970499,0.00538777511338959,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_formatexigens",0.98744769874477,0.588849289891545,0.914659113192484,0.0343655274280927,0.00430455526739398,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_sinus",0.97071129707113,-2.01334223825551,1.22429263562685,0.00827555399183074,0.00129054612599234,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis",0.200836820083682,1.37375723901324,1.7520487391254,14.6494751262833,0.377843165460441,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis",0.242677824267782,2.46034925054398,2.01182566504606,67.0946281333262,0.492671943915711,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans",0.163179916317992,2.02840003878288,1.93362622109312,41.2523893545084,0.490922055880899,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_unclassified",0.736401673640167,1.36521647738614,1.97980447938448,7.32798470479267,0.129142754510685,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Stomatobaculum|s__Stomatobaculum_longum",0.97489539748954,-2.79385606171905,1.99457872420692,0.0112275129353149,0.00156710734599808,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_KLE_1728",0.815899581589958,2.82334098585644,0.825207980902904,4.35598679543939,0.140217318434514,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_KLE_1745",0.811715481171548,2.60013963451937,0.726121215689255,3.30013897854155,0.137205729145718,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_unclassified",0.0292887029288703,2.73369301087947,1.17784409181235,29.8930252191663,0.716928161658653,FALSE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_bartlettii",0.707112970711297,-0.788271799383011,1.48393871189629,0.400435305868773,0.046730129551025,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Peptostreptococcaceae_noname_unclassified",0.728033472803347,-0.422459109899464,1.06617169379904,0.314687765742086,0.0454152436236079,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_stomatis",0.97071129707113,-1.8626370753281,1.21360993002582,0.009497127000865,0.00178507163363777,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_unclassified",0.95397489539749,-2.64178179615402,1.2834443194167,0.00747093280032188,0.00157041314474745,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis",0.489539748953975,-0.632423269740613,1.58821503490537,0.957286768904172,0.0941045036130666,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_unclassified",0.418410041841004,0.044264958118168,1.31889300221398,1.4506543274592,0.135118211075288,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii",0.0251046025104603,4.61570989304704,1.66698681615924,395.324646538576,0.897726065940616,FALSE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname|s__Ruminococcaceae_bacterium_D16",0.485355648535565,-1.30013534424601,2.21291339796681,1.62267871693952,0.0806914847060622,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_albus",0.635983263598326,-1.40859289259195,1.79224579385648,0.443491859260454,0.0449416930167676,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii",0.426778242677824,3.27786709137581,2.7268692376263,625.963701646541,0.406435960921348,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus",0.581589958158996,0.30514495219469,1.8960869503723,3.42610637222061,0.130386023115633,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_champanellensis",0.9581589958159,1.89625685695705,1.22823069426182,0.592534438970695,0.0233561800601271,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens",0.832635983263598,-2.27020937743502,1.37051857654455,0.0442175773687354,0.00856673032837406,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris",0.548117154811716,1.84772413249077,1.84342064678817,15.6816564170593,0.250506808464886,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA",0.619246861924686,2.91709178380135,0.784791794343667,9.57769366885945,0.296260074974554,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_4_3_54A2FAA",0.640167364016736,2.96464018425067,1.13498496700579,13.2847846123793,0.28845515818315,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_unclassified",0.00836820083682008,4.67519774403824,1.68946447811969,443.163796126376,0.911512064074128,FALSE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_variabile",0.757322175732218,-2.63029742386551,1.15084468356774,0.0339082740399158,0.00569632124475279,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai",0.924686192468619,1.71446642109719,1.65706684462556,1.65088233065848,0.0348979931239625,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_sp_29_1",0.94560669456067,2.19649277820726,0.887519068367011,0.725295320892704,0.0359123294217736,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_unclassified",0.807531380753138,-0.687413777163375,1.64916736746355,0.377056803808363,0.03798544538853,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_innocuum",0.853556485355649,-2.19601384947752,1.51099871150823,0.0510183051151112,0.00783079839497483,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_ramosum",0.891213389121339,-0.928453691792171,1.24489641194874,0.0932998137424159,0.0156669944190091,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_spiroforme",0.899581589958159,2.76662490034261,0.685272341837118,2.01983185934882,0.0775802556398823,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_21_3",0.707112970711297,-1.98951783421619,1.29974187641448,0.0932173261710454,0.0159515024897329,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_2_2_44A",0.757322175732218,-2.08859012360758,1.17285710581234,0.0597961638549845,0.0109536929409949,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_3_1_53",0.916317991631799,-2.68237820836729,0.984224341034679,0.00929052040464749,0.00188101166324591,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_5_2_54FAA",0.895397489539749,-1.0246591856133,1.44366448164113,0.106441116345605,0.014415175141226,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_6_1_45",0.589958158995816,-1.92350815071451,1.61157708002924,0.219497621714854,0.031500339102895,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_biforme",0.832635983263598,1.86709116582461,1.6153715340389,3.99170981629669,0.0855062708189356,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_cylindroides",0.9581589958159,1.11957027588419,1.27763493766076,0.289925099749237,0.01460601167358,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_dolichum",0.874476987447699,-0.589498988494046,2.23935260665867,0.854349335998526,0.0301896612213484,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis",0.355648535564854,-0.146317533214489,1.418284596064,1.52186585005087,0.14233210639904,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_sp_AP2",0.98326359832636,1.64092370127727,0.557328173153769,0.100868444261356,0.0076780849546293,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_unclassified",0.635983263598326,-1.13768054622928,1.30955060883483,0.275057646139892,0.0402668688921757,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei",0.882845188284519,-1.50784719164009,2.18800661605207,0.284102623013491,0.015882106236985,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis",0.924686192468619,-1.62617260519146,1.72944225245835,0.0660872693872693,0.00778624318032254,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_unclassified",0.857740585774059,-1.37879457019453,1.56652799455326,0.122224884114508,0.0158795054583254,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini",0.94979079497908,0.0472522876334835,2.61358197824745,1.60175637892266,0.0159186872127625,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp_D21",0.97907949790795,2.79014645263901,1.04180662400209,0.586138794978371,0.014421805744698,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_unclassified",0.841004184100418,3.00328823611219,1.86766840190347,18.3293476797144,0.11650803129396,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens",0.933054393305439,4.21879107743247,1.14883593334993,8.8006734645531,0.0598338141280065,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus",0.476987447698745,3.71374971708748,2.43658402479844,417.410753517317,0.405944537504547,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_succinatiphilus",0.96652719665272,1.78783739765274,2.67266266924794,7.11623119827808,0.01556381638973,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_funiformis",0.97907949790795,-0.863249822626186,1.47654858781877,0.0262476820676325,0.00274493197657333,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_hypermegale",0.97071129707113,0.816825369712362,0.896203772330061,0.099049313926911,0.00969750861794038,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_rupellensis",0.97071129707113,-0.968193426077507,2.08412077583595,0.0975912808781884,0.00482276684634025,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_unclassified",0.9581589958159,1.31247674849329,1.89756365685699,0.940797090397827,0.0199449959618863,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii",0.98744769874477,-2.85810771139782,0.812031570127324,0.00100149505624656,0.000162680409956747,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis",0.928870292887029,-2.09513768395367,2.36626181054797,0.143877877261164,0.00755922730489169,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_unclassified",0.895397489539749,1.27213838063255,1.95595293837963,2.52799526218505,0.0455307862507241,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_unclassified",0.757322175732218,-1.38620569590537,0.597434537469255,0.0725294767412309,0.0135549511881839,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Selenomonas|s__Selenomonas_noxia",0.98744769874477,-2.0256077770862,1.43236303728056,0.00461876879004599,0.000814280504056059,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica",0.585774058577406,-1.24887316378775,1.5207299923502,0.377604846127915,0.0429122108226401,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar",0.635983263598326,-1.71564456814068,1.30924729005517,0.154256917964902,0.0217535705119485,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula",0.297071129707113,-0.688383668497714,1.54558557763427,1.16594760106894,0.117715940891418,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_unclassified",0.125523012552301,-0.428606292577173,1.5515025411173,1.89808308641762,0.168785400832317,TRUE,FALSE
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_nucleatum",0.94560669456067,-1.88804083112603,1.50090571569719,0.0253951760600611,0.00440640817857864,FALSE,FALSE
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_periodonticum",0.870292887029289,-1.56613671407954,0.983211517814675,0.0439254843972393,0.00757197831632021,TRUE,FALSE
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_unclassified",0.874476987447699,-2.49327179144603,1.32422006477458,0.0249281255764677,0.00409964700291034,TRUE,FALSE
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_wadei",0.97489539748954,-1.45158616357985,1.54132629338345,0.0192846299702252,0.00248330585402625,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_unclassified",0.96652719665272,-1.04798987054717,0.241109691483515,0.0120831309055358,0.00265988295325055,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__Lautropia_mirabilis",0.912133891213389,-2.05655097524094,1.23342999814233,0.0240452619707926,0.00362678501446673,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47",0.376569037656904,0.844370084539537,2.16222616671394,15.0212195267417,0.249312493032585,TRUE,TRUE
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes",0.794979079497908,0.420908646140008,1.57254293544856,1.07541973252385,0.0568343317033854,TRUE,FALSE
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis",0.368200836820084,0.778070205472624,1.70715293873619,5.90661003361151,0.233260678376239,TRUE,TRUE
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis",0.631799163179916,3.03410606284529,2.79932829020248,384.944344291437,0.248604744602572,TRUE,TRUE
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Kingella|s__Kingella_unclassified",0.97071129707113,-1.63233905799586,0.394083949568806,0.00618739338948383,0.00111314341477842,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_elongata",0.98326359832636,-1.03856677709077,1.47846507481732,0.0176714227303845,0.00218069562813399,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_flavescens",0.874476987447699,-0.74437640829334,1.15150015582578,0.115710224936362,0.013905282180427,TRUE,FALSE
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_meningitidis",0.895397489539749,-2.74506151172219,0.827637231478674,0.00946497112233088,0.00198784522543164,TRUE,FALSE
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_sicca",0.94560669456067,-1.93350907043814,1.13594928563887,0.014998083163639,0.00250282966264774,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_subflava",0.924686192468619,-2.11977496028818,1.20004676545651,0.0185773787497057,0.00269319091088937,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_unclassified",0.753138075313807,-0.816686226426981,1.30313668052978,0.254990311061789,0.0337455858364664,TRUE,FALSE
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified",0.267782426778243,0.977814595102974,1.57485954215196,6.72766618630221,0.289192782695247,TRUE,TRUE
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia",0.510460251046025,-1.18764568277064,1.58194880428461,0.521704319035566,0.0580214445162838,TRUE,FALSE
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans",0.732217573221757,-0.615178083301494,1.6617236848405,0.575741934252661,0.0464407078548102,TRUE,FALSE
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger",0.933054393305439,0.562842467314585,1.40994238010114,0.317567906501117,0.0185795191391567,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_concisus",0.937238493723849,-2.43508779855382,1.37891643278049,0.0142244084497809,0.00270670217702237,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis",0.920502092050209,-0.662015750018867,1.58690050335895,0.144436730430969,0.0138011382216937,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_showae",0.98326359832636,-2.36229817575082,1.91558183713109,0.00987508382928772,0.00123084205020964,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_ureolyticus",0.94979079497908,-2.05467450077817,1.57070224299037,0.0220889314595576,0.00345470152645514,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium_hominis",0.98326359832636,-2.23817370131073,1.05230436478802,0.00310522018196012,0.000703660521340475,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii",0.98326359832636,0.48615904684293,0.536193890211009,0.0314216479007989,0.00551478297959453,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_unclassified",0.97907949790795,-0.123407287692547,1.12133663203598,0.0346750453120774,0.00490913801413297,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_aerogenes",0.98326359832636,-0.741070886220214,1.28330149991925,0.0181731743834687,0.00213448897772574,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae",0.9581589958159,-0.0556219618763656,2.43639757157555,0.769908303627169,0.0133451187704996,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli",0.397489539748954,0.812186122900759,1.76142926077734,6.40354914719563,0.243322155254792,TRUE,TRUE
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_unclassified",0.472803347280335,-0.384815209479397,1.42999354196622,0.99744717458806,0.104943583146337,TRUE,FALSE
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae",0.916317991631799,-0.245429058224534,1.44692759731845,0.18649318154236,0.0189853391530463,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_unclassified",0.95397489539749,-0.881051135140881,0.90757584785573,0.0287886964151337,0.00493239593298633,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_unclassified",0.98326359832636,-1.66347458626245,0.438047344515692,0.00349053227854234,0.000716944343618743,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus|s__Actinobacillus_unclassified",0.907949790794979,-1.77010862037767,0.749706518081399,0.0207647220535188,0.00412976636180244,FALSE,FALSE
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_aphrophilus",0.98744769874477,-3.68868520721855,1.74426654643248,0.00143684782100003,0.000253992783175087,FALSE,FALSE
